t,ax,ay,az
1708857506130995,-0.910889,-0.391113,0.114502
1708857506134947,-0.910889,-0.391113,0.10498
1708857506138889,-0.901855,-0.36377,0.10498
1708857506142813,-0.911377,-0.462158,0.00415039
1708857506146745,-0.911377,-0.462158,0.0600586
1708857506150689,-0.903076,-0.201172,0.0600586
1708857506154619,-0.834961,-0.399902,0.120117
1708857506158555,-0.834961,-0.399902,0.0637207
1708857506162484,-1,-0.510986,0.0637207
1708857506166404,-0.95166,-0.188721,0.0820312
1708857506170338,-0.82666,-0.188721,0.0944824
1708857506174300,-0.935547,-0.349121,-0.0305176
1708857506178259,-0.911133,-0.133057,0.10376
1708857506182256,-0.911133,-0.133057,0.10376
1708857506186235,-0.884766,-0.393066,0.140381
1708857506190195,-0.929688,-0.376221,0.0322266
1708857506194123,-0.992188,-0.376221,0.0322266
1708857506198072,-0.825684,-0.0732422,0.0537109
1708857506201994,-0.825684,-0.44873,0.026123
1708857506205936,-0.993896,-0.44873,0.026123
1708857506209889,-0.906738,-0.286621,0.192139
1708857506213843,-0.906738,-0.502686,0.0710449
1708857506217787,-0.853027,-0.502686,0.0710449
1708857506221702,-1.04883,-0.451172,-0.026123
1708857506225632,-1.04883,-0.309814,0.117188
1708857506229577,-0.811768,-0.309814,0.117188
1708857506233505,-0.901611,-0.327637,0.115479
1708857506237439,-0.901611,-0.349121,0.0627441
1708857506241364,-0.96582,-0.411621,0.0627441
1708857506245299,-0.898438,-0.362061,0.0158691
1708857506249258,-0.898438,-0.366455,0.0959473
1708857506253204,-0.95752,-0.303955,0.0959473
1708857506257159,-0.828613,-0.0964355,0.140625
1708857506261076,-0.828613,-0.113281,0.00170898
1708857506264991,-1.03857,-0.550781,0.00170898
1708857506268963,-0.925781,-0.250488,0.0231934
1708857506272915,-0.925781,-0.250488,0.106445
1708857506276869,-0.86377,-0.119385,0.106445
1708857506280778,-0.967285,-0.264404,0.148193
1708857506284724,-0.967285,-0.264404,0.0917969
1708857506288670,-0.940674,-0.315674,0.0917969
1708857506292684,-0.951416,-0.276855,-0.0183105
1708857506296656,-0.951416,-0.276855,0.0544434
1708857506300580,-0.930176,-0.00415039,0.0544434
1708857506304529,-0.865234,-0.188965,0.177246
1708857506308443,-0.865234,-0.188965,0.142578
1708857506312384,-1.00781,-0.321777,0.0800781
1708857506316326,-0.881348,-0.0756836,0.0104981
1708857506320278,-0.881348,-0.0756836,0.0429688
1708857506324234,-1.00879,-0.269043,-0.0195312
1708857506328155,-1.00195,-0.0119629,0.206055
1708857506332092,-0.876953,-0.0119629,0.230469
1708857506336068,-0.937744,-0.342285,0.105469
1708857506339981,-0.940186,-0.211914,-0.0490723
1708857506343936,-1.00269,-0.211914,-0.0490723
1708857506347849,-0.880371,-0.017334,0.0327148
1708857506351851,-0.918457,-0.293457,0.0996094
1708857506355766,-0.980957,-0.293457,0.0996094
1708857506359720,-0.917969,-0.163086,0.187988
1708857506363646,-0.917969,-0.273438,-0.00927734
1708857506367603,-0.953857,-0.273438,-0.00927734
1708857506371513,-1,-0.257568,-0.00415039
1708857506375444,-1,-0.050293,0.154297
1708857506379382,-0.884521,-0.050293,0.154297
1708857506383329,-0.98584,-0.335938,0.139404
1708857506387286,-0.98584,-0.229492,0.0363769
1708857506391237,-0.953369,-0.229492,0.0363769
1708857506395200,-0.975342,-0.246094,-0.0288086
1708857506399130,-0.975342,-0.215332,0.157715
1708857506403156,-0.932861,-0.152832,0.157715
1708857506407087,-0.895264,-0.0175781,0.167725
1708857506411047,-0.895264,-0.0012207,-0.0170898
1708857506414932,-1.0542,-0.501221,-0.0170898
1708857506418869,-0.936768,-0.138916,-0.00732422
1708857506422811,-0.936768,-0.133545,0.100342
1708857506426745,-0.915039,-0.00854492,0.100342
1708857506430686,-0.955078,-0.101318,0.197266
1708857506434665,-0.955078,-0.101318,0.0605469
1708857506438558,-0.935791,-0.090332,0.0605469
1708857506442488,-1.01074,-0.273926,-0.0410156
1708857506446422,-1.01074,-0.273926,0.0844727
1708857506450361,-0.946289,0.0573731,0.0844727
1708857506454343,-0.917969,-0.0834961,0.206787
1708857506458282,-0.917969,-0.0834961,0.0820312
1708857506462210,-0.99292,-0.189697,0.0820312
1708857506466164,-0.942871,0.0180664,-0.0478516
1708857506470108,-0.942871,0.0180664,-0.0153809
1708857506474002,-1.01221,-0.247803,0.0471191
1708857506477926,-1.01562,0.043457,0.205811
1708857506481849,-0.890625,0.043457,0.232422
1708857506485816,-0.963379,-0.220703,0.107422
1708857506489748,-0.967773,-0.23877,-0.0639648
1708857506493690,-1.03027,-0.23877,-0.0900879
1708857506497620,-0.917236,0.0554199,0.0349121
1708857506501547,-0.90625,-0.1521,0.162109
1708857506505484,-0.96875,-0.1521,0.162109
1708857506509412,-0.931396,-0.00097656,0.140137
1708857506513419,-0.931396,-0.212402,-0.029541
1708857506517392,-0.995361,-0.212402,-0.029541
1708857506521282,-1.01416,-0.223877,0.0129394
1708857506525193,-1.01416,0.0742188,0.181152
1708857506529135,-0.912842,0.0742188,0.181152
1708857506533085,-0.966064,-0.0666504,0.135986
1708857506537017,-0.966064,-0.199951,-0.00610352
1708857506540936,-0.999023,-0.199951,-0.00610352
1708857506544879,-0.971191,-0.136963,0.013916
1708857506548811,-0.971191,-0.131104,0.164551
1708857506552770,-0.950439,-0.00610352,0.164551
1708857506556757,-0.927734,0.162598,0.151855
1708857506560623,-0.927734,0.178223,-0.00952148
1708857506564556,-1.03247,-0.196777,-0.00952148
1708857506568490,-0.94873,0.00073242,-0.0136719
1708857506572400,-0.94873,0.00073242,0.141846
1708857506576336,-0.932617,0.0493164,0.141846
1708857506580259,-0.984131,0.00024414,0.136475
1708857506584201,-0.984131,0.00024414,0.0244141
1708857506588117,-0.960693,-0.0153809,0.0244141
1708857506592053,-1.02026,-0.188477,-0.0231934
1708857506595979,-1.02026,-0.188477,0.130615
1708857506599906,-0.915527,0.0856934,0.130615
1708857506603843,-0.970947,0.00170898,0.173096
1708857506607768,-0.970947,0.00170898,0.161621
1708857506611702,-0.995605,-0.0385742,0.0366211
1708857506615638,-0.953613,0.0915527,-0.0202637
1708857506619606,-0.953613,0.0915527,-0.032959
1708857506623562,-1.00635,-0.0517578,0.092041
1708857506627526,-1.01562,0.225098,0.204834
1708857506631463,-0.890625,0.225098,0.187988
1708857506635384,-0.984375,0.0090332,0.0629883
1708857506639325,-0.938721,-0.0517578,-0.0417481
1708857506643231,-1.00122,-0.0517578,-0.0417481
1708857506647178,-0.954834,0.105469,0.083252
1708857506651118,-0.954834,-0.0446777,0.181396
1708857506655091,-0.976807,-0.0446777,0.181396
1708857506659027,-0.9021,0.175049,0.0932617
1708857506662949,-0.9021,-0.176025,-0.0385742
1708857506667466,-1.05029,-0.176025,-0.0385742
1708857506670833,-0.95459,-0.00756836,0.0529785
1708857506674782,-0.95459,0.220947,0.174561
1708857506678872,-0.935547,0.220947,0.174561
1708857506682660,-1.00513,0.0388184,0.098877
1708857506686605,-1.00513,0.0319824,-0.0136719
1708857506690523,-0.939941,0.0319824,-0.0136719
1708857506694463,-1.01733,-0.0415039,0.0319824
1708857506698393,-1.01733,-0.0402832,0.157227
1708857506702317,-0.933594,0.209717,0.157227
1708857506706300,-0.94751,0.22583,0.148438
1708857506710192,-0.94751,0.22583,-0.0192871
1708857506714130,-1.02026,-0.153809,-0.0192871
1708857506718060,-0.91748,0.245117,0.0090332
1708857506722023,-0.91748,0.245117,0.160889
1708857506725927,-0.992432,0.00683594,0.160889
1708857506729855,-0.928223,0.183105,0.133057
1708857506733869,-0.928223,0.183105,0.0148926
1708857506737803,-0.997314,0.10791,0.0148926
1708857506741724,-0.993652,-0.130371,-0.00317383
1708857506745648,-0.993652,-0.130371,-0.00170898
1708857506749576,-0.902588,0.177002,0.123291
1708857506753493,-1.01172,0.0537109,0.141357
1708857506757442,-1.01172,0.0537109,0.146484
1708857506761375,-0.935547,0.0876465,0.0214844
1708857506765327,-0.937256,-0.0266113,-0.00048828
1708857506769242,-0.999756,-0.0266113,-0.00146484
1708857506773192,-0.967529,-0.154785,0.123535
1708857506777129,-0.940674,0.291992,0.158691
1708857506781089,-0.878174,0.291992,0.158691
1708857506785055,-1.03809,0.0742188,0.0483398
1708857506788882,-1.03809,0,-0.00585938
1708857506792722,-0.937256,0,-0.00585938
1708857506796670,-0.968262,0.0605469,0.0998535
1708857506800607,-0.968262,0.0917969,0.148438
1708857506804556,-0.945068,0.0917969,0.148438
1708857506808487,-0.934082,0.453369,0.0639648
1708857506812446,-0.934082,0.479736,0.0185547
1708857506816392,-1.01758,-0.0827637,0.0185547
1708857506820288,-0.90332,0.142334,0.0537109
1708857506824203,-0.90332,0.13208,0.14624
1708857506828169,-0.947754,0.44458,0.14624
1708857506832068,-0.978271,0.240234,0.0874023
1708857506836034,-0.978271,0.192627,0.00830078
1708857506839949,-0.931885,0.317627,0.00830078
1708857506843952,-0.977783,0.00390625,0.0732422
1708857506847880,-0.977783,0.00390625,0.0878906
1708857506851807,-0.901367,0.462891,0.0878906
1708857506855774,-0.961426,0.368408,0.141602
1708857506859670,-0.961426,0.368408,0.0280762
1708857506863600,-0.943848,0.050293,0.0280762
1708857506867545,-0.953857,0.342773,0.00732422
1708857506871475,-0.953857,0.342773,0.159424
1708857506875411,-0.989014,0.141357,0.159424
1708857506879356,-0.883301,0.296387,0.118896
1708857506883302,-0.883301,0.296387,0.0878906
1708857506887237,-0.998535,0.220215,0.0253906
1708857506891166,-0.956787,0.0637207,0.00805664
1708857506895123,-0.956787,0.0637207,0.00048828
1708857506899020,-0.9021,0.295166,0.125488
1708857506902985,-0.934814,0.0996094,0.13916
1708857506906929,-0.997314,0.0996094,0.13916
1708857506910854,-0.905762,0.41333,0.00415039
1708857506914742,-0.920654,0.0351562,0.0385742
1708857506918684,-0.983154,0.0351562,0.0385742
1708857506922613,-0.916748,0.12915,0.102783
1708857506926543,-0.916748,0.382812,0.113037
1708857506930489,-0.925537,0.382812,0.113037
1708857506934382,-1.0061,0.336914,0.0651855
1708857506938318,-1.0061,0.0622559,0.0361328
1708857506942218,-0.86499,0.0622559,0.0361328
1708857506946216,-0.957764,0.126465,0.081543
1708857506950109,-0.957764,0.152344,0.119385
1708857506954128,-0.919434,0.277344,0.119385
1708857506958088,-0.940674,0.477539,0.098877
1708857506962053,-0.940674,0.48999,0.0598144
1708857506965974,-0.979736,-0.0725098,0.0598144
1708857506969919,-0.881592,0.244385,0.0078125
1708857506973860,-0.881592,0.200439,0.127197
1708857506977810,-0.965088,0.325439,0.127197
1708857506981746,-0.894043,0.240967,0.142822
1708857506985700,-0.894043,0.240967,0.020752
1708857506989676,-0.938965,0.345947,0.020752
1708857506993623,-0.973877,0.108154,0.0241699
1708857506997538,-0.973877,0.108154,0.0866699
1708857507001491,-0.859863,0.456055,0.0866699
1708857507005421,-0.990479,0.500732,0.145996
1708857507009437,-0.990479,0.500732,0.0654297
1708857507013434,-0.871094,0.263428,0.0654297
1708857507017380,-0.930176,0.48584,-0.0166016
1708857507021356,-0.930176,0.48584,0.12085
1708857507025265,-0.979736,0.236084,0.12085
1708857507029206,-0.81543,0.456543,0.160156
1708857507033187,-0.81543,0.456543,0.179932
1708857507037120,-0.95874,0.303955,0.0549316
1708857507041045,-0.911377,0.189941,0.00366211
1708857507044947,-0.911377,0.189941,0.0373535
1708857507048882,-0.925049,0.390137,0.0998535
1708857507052830,-0.9104,0.115723,0.19873
1708857507056736,-0.9104,0.115723,0.191406
1708857507060659,-0.893311,0.510742,0.00390625
1708857507064589,-0.901611,0.178955,0.0251465
1708857507068532,-0.964111,0.178955,0.0251465
1708857507072461,-0.82666,0.269531,0.108154
1708857507076402,-0.82666,0.504639,0.098877
1708857507080341,-0.93457,0.504639,0.098877
1708857507084281,-0.959717,0.500488,0.0852051
1708857507088247,-0.959717,0.298096,0.0361328
1708857507092158,-0.822998,0.298096,0.0361328
1708857507096132,-0.898682,0.220947,0.0705566
1708857507100065,-0.898682,0.454346,0.0776367
1708857507103981,-0.883545,0.454346,0.0776367
1708857507107930,-0.898926,0.638184,0.129395
1708857507111908,-0.898926,0.626465,0.0844727
1708857507115843,-0.940918,0.188965,0.0844727
1708857507119843,-0.850586,0.442627,-0.00366211
1708857507123822,-0.850586,0.48877,0.095459
1708857507127746,-0.936279,0.42627,0.095459
1708857507131691,-0.839355,0.536377,0.170654
1708857507135616,-0.839355,0.546143,0.104004
1708857507139547,-0.864502,0.421143,0.104004
1708857507143486,-0.948975,0.280762,-0.0224609
1708857507147437,-0.948975,0.288574,0.0124512
1708857507151354,-0.858643,0.663574,0.0124512
1708857507155325,-0.900879,0.348633,0.192139
1708857507159224,-0.900879,0.348633,0.092041
1708857507163190,-0.787598,0.322754,0.092041
1708857507167116,-0.952148,0.366455,-0.0334473
1708857507171038,-0.952148,0.366455,0.088623
1708857507174976,-0.895752,0.280029,0.088623
1708857507178912,-0.822754,0.477295,0.149658
1708857507182863,-0.822754,0.477295,0.177246
1708857507186794,-0.937744,0.459473,0.0522461
1708857507190751,-0.843018,0.289795,0.0258789
1708857507194684,-0.843018,0.289795,0.0361328
1708857507198610,-0.853271,0.495361,0.0986328
1708857507202563,-0.814209,0.357178,0.146729
1708857507206536,-0.876709,0.357178,0.142334
1708857507210454,-0.866699,0.670654,0.017334
1708857507214431,-0.835693,0.36499,0.083252
1708857507218363,-0.898193,0.36499,0.083252
1708857507222290,-0.805176,0.385498,0.0756836
1708857507226208,-0.766357,0.542236,0.0820312
1708857507230198,-0.891357,0.542236,0.0820312
1708857507234142,-0.89917,0.4375,0.105713
1708857507238081,-0.89917,0.430664,0.0593262
1708857507241995,-0.804199,0.430664,0.0593262
1708857507245931,-0.887939,0.333984,0.0324707
1708857507249876,-0.887939,0.553711,0.0610352
1708857507253831,-0.850586,0.553711,0.0610352
1708857507257746,-0.854736,0.684082,0.143799
1708857507261715,-0.854736,0.284668,0.106445
1708857507265623,-0.841309,0.284668,0.106445
1708857507269571,-0.791016,0.456299,-0.00927734
1708857507273492,-0.791016,0.453613,0.0178223
1708857507277414,-0.90625,0.578613,0.0178223
1708857507281379,-0.812744,0.540527,0.18457
1708857507285268,-0.812744,0.516602,0.161865
1708857507289208,-0.779297,0.454102,0.161865
1708857507293149,-0.908691,0.237793,-0.0214844
1708857507297108,-0.908691,0.237793,-0.0285645
1708857507301043,-0.846924,0.671875,-0.0285645
1708857507304966,-0.853027,0.456543,0.1875
1708857507308913,-0.853027,0.456543,0.143311
1708857507312858,-0.719238,0.45874,0.143311
1708857507316783,-0.858643,0.412109,-0.0227051
1708857507320710,-0.858643,0.412109,0.0358887
1708857507324656,-0.831299,0.526611,0.0358887
1708857507328599,-0.776367,0.745361,0.129395
1708857507332535,-0.776367,0.745361,0.13916
1708857507336476,-0.839844,0.568359,0.13916
1708857507340476,-0.7854,0.591797,0.00097656
1708857507344421,-0.7854,0.591797,0.0383301
1708857507348344,-0.820312,0.678711,0.0383301
1708857507352295,-0.849854,0.560547,0.128906
1708857507356231,-0.787354,0.560547,0.148438
1708857507360180,-0.772217,0.859863,0.0859375
1708857507364116,-0.786621,0.427979,0.115479
1708857507368055,-0.849121,0.427979,0.115479
1708857507371991,-0.734131,0.690186,0.0429688
1708857507375933,-0.724365,0.669189,0.0449219
1708857507379876,-0.849365,0.669189,0.0449219
1708857507383830,-0.806152,0.606934,0.124023
1708857507387722,-0.806152,0.560059,0.127441
1708857507391661,-0.712402,0.560059,0.127441
1708857507395573,-0.80249,0.340332,0.0532227
1708857507399480,-0.80249,0.71582,-0.0300293
1708857507403399,-0.798096,0.71582,-0.0300293
1708857507407345,-0.861572,0.702637,0.13623
1708857507411276,-0.861572,0.733643,0.205566
1708857507415195,-0.707031,0.233643,0.205566
1708857507419155,-0.782959,0.537842,-0.0512695
1708857507423119,-0.782959,0.504395,-0.050293
1708857507427075,-0.882812,0.629395,-0.050293
1708857507430993,-0.727051,0.562988,0.187256
1708857507434938,-0.727051,0.562988,0.188965
1708857507438880,-0.733154,0.562988,0.188965
1708857507442823,-0.791504,0.307373,0.0100098
1708857507446771,-0.791504,0.307373,-0.045166
1708857507450760,-0.780762,0.789795,-0.045166
1708857507454717,-0.783447,0.572266,0.183105
1708857507458656,-0.783447,0.572266,0.132812
1708857507462581,-0.697266,0.68042,0.132812
1708857507466506,-0.808105,0.483643,0.0554199
1708857507470451,-0.808105,0.483643,0.0195312
1708857507474396,-0.763428,0.604004,0.0195312
1708857507478291,-0.730957,0.728027,0.0722656
1708857507482259,-0.730957,0.728027,0.12207
1708857507486140,-0.80127,0.626709,0.12207
1708857507490093,-0.798584,0.683838,0.0837402
1708857507494035,-0.736084,0.683838,0.11792
1708857507497981,-0.758057,0.745605,0.0554199
1708857507501932,-0.756348,0.617188,0.0400391
1708857507505850,-0.756348,0.617188,0.0439453
1708857507509773,-0.695801,0.910156,0.0439453
1708857507513723,-0.731689,0.393311,0.168945
1708857507517664,-0.731689,0.393311,0.168945
1708857507521602,-0.638672,0.715088,0.115723
1708857507525552,-0.638672,0.750488,-0.0161133
1708857507529514,-0.793213,0.750488,-0.0161133
1708857507533452,-0.739746,0.649902,0.065918
1708857507537410,-0.739746,0.575195,0.174561
1708857507541310,-0.634277,0.575195,0.174561
1708857507545243,-0.730469,0.444824,0.128174
1708857507549202,-0.730469,0.886475,-0.00878906
1708857507553149,-0.741211,0.886475,-0.00878906
1708857507557071,-0.807129,0.907471,0.00830078
1708857507561074,-0.807129,0.899902,0.173828
1708857507565022,-0.639648,0.524902,0.173828
1708857507568934,-0.640137,0.604004,0.106201
1708857507572865,-0.640137,0.607666,-0.00561523
1708857507576769,-0.739258,0.732666,-0.00561523
1708857507580722,-0.735596,0.878174,0.0400391
1708857507584658,-0.735596,0.878662,0.150635
1708857507588580,-0.633301,0.691162,0.150635
1708857507592521,-0.690186,0.443115,0.0788574
1708857507596458,-0.690186,0.443115,0.045166
1708857507600383,-0.666992,0.762939,0.045166
1708857507604292,-0.711914,0.608887,0.134033
1708857507608281,-0.711914,0.608887,0.0456543
1708857507612175,-0.630615,0.814453,0.0456543
1708857507616103,-0.770508,0.581299,0.0820312
1708857507620048,-0.770508,0.581299,0.0693359
1708857507624001,-0.639404,0.813477,0.131836
1708857507627926,-0.695068,0.865967,0.0324707
1708857507631881,-0.695068,0.865967,0.0385742
1708857507635806,-0.694824,0.782471,0.0385742
1708857507639744,-0.71875,0.66748,0.123047
1708857507643674,-0.59375,0.66748,0.0773926
1708857507647628,-0.647461,0.76001,0.139893
1708857507651584,-0.657959,0.824463,0.0144043
1708857507655504,-0.720459,0.824463,0.0144043
1708857507659449,-0.640381,0.926758,0.0107422
1708857507663380,-0.640381,0.318604,0.14917
1708857507667342,-0.62207,0.318604,0.14917
1708857507671304,-0.591797,0.611328,0.102539
1708857507675290,-0.591797,0.635254,0.0427246
1708857507679180,-0.753174,0.635254,0.0427246
1708857507683144,-0.696045,0.661865,0.0861816
1708857507687082,-0.696045,0.637451,0.0883789
1708857507690996,-0.654785,0.637451,0.0883789
1708857507694936,-0.65918,0.406982,0.125732
1708857507698904,-0.65918,0.906494,0.0219727
1708857507702810,-0.615479,0.906494,0.0219727
1708857507706742,-0.722412,0.832764,0.0793457
1708857507710685,-0.722412,0.862549,0.168945
1708857507714627,-0.511963,0.612549,0.168945
1708857507718566,-0.649658,0.79834,0.0109863
1708857507722505,-0.649658,0.769043,0.064209
1708857507726444,-0.59375,0.956543,0.064209
1708857507730352,-0.592041,1.12134,0.0554199
1708857507734286,-0.592041,1.12134,0.119873
1708857507738216,-0.585693,0.823242,0.119873
1708857507742181,-0.592529,0.707275,0.0568848
1708857507746107,-0.592529,0.707275,0.0576172
1708857507750049,-0.577881,1.0459,0.0576172
1708857507753987,-0.594482,0.74292,0.130127
1708857507757949,-0.594482,0.74292,0.0620117
1708857507761854,-0.490723,0.867432,0.0620117
1708857507765770,-0.642822,0.663818,0.027832
1708857507769696,-0.642822,0.663818,0.00561523
1708857507773609,-0.561035,0.94165,0.130615
1708857507777559,-0.553711,0.937988,0.0930176
1708857507781563,-0.616211,0.937988,0.0627441
1708857507785526,-0.603516,0.791748,0.0627441
1708857507789484,-0.600098,0.753418,0.0656738
1708857507793406,-0.537598,0.753418,0.0644531
1708857507797334,-0.570801,0.814453,0.126953
1708857507801268,-0.580566,0.774414,0.0693359
1708857507805188,-0.580566,0.774414,0.0693359
1708857507809124,-0.596436,0.966309,0.0161133
1708857507813076,-0.596436,0.412598,0.157959
1708857507817032,-0.494873,0.412598,0.157959
1708857507820976,-0.522461,0.784668,0.0742188
1708857507824919,-0.522461,0.836914,0.00878906
1708857507828858,-0.647217,0.836914,0.00878906
1708857507832774,-0.583984,0.833252,0.106201
1708857507836746,-0.583984,0.728027,0.141846
1708857507840650,-0.494873,0.728027,0.141846
1708857507844592,-0.591309,0.657715,0.0537109
1708857507848517,-0.591309,0.644043,0.0205078
1708857507852518,-0.529297,1.01904,0.0205078
1708857507856493,-0.623291,0.927246,0.104736
1708857507860410,-0.623291,0.924072,0.141602
1708857507864347,-0.486572,0.611572,0.141602
1708857507868278,-0.568115,0.765869,0.0571289
1708857507872224,-0.568115,0.780518,0.0688477
1708857507876165,-0.518311,0.843018,0.0688477
1708857507880078,-0.512207,0.976074,0.0595703
1708857507884003,-0.512207,0.976074,0.118164
1708857507887989,-0.483398,0.786865,0.118164
1708857507891893,-0.510498,0.747559,0.0637207
1708857507895827,-0.510498,0.747559,0.0717773
1708857507899753,-0.519531,1.14917,0.0717773
1708857507903695,-0.535889,0.866455,0.0854492
1708857507907640,-0.535889,0.866455,0.0144043
1708857507911596,-0.455811,0.995361,0.0144043
1708857507915497,-0.534912,0.588623,0.100342
1708857507919427,-0.534912,0.588623,0.0876465
1708857507923385,-0.423584,0.810547,0.150146
1708857507927328,-0.417969,0.995117,0.0314941
1708857507931242,-0.542969,0.995117,0.0332031
1708857507935154,-0.532227,0.849121,0.0332031
1708857507939116,-0.556885,0.64624,0.138428
1708857507943042,-0.369385,0.64624,0.138428
1708857507946965,-0.47583,0.855957,0.101807
1708857507950926,-0.47583,0.905273,0.0380859
1708857507954831,-0.47583,0.905273,0.0380859
1708857507958779,-0.470459,1.13501,0.0593262
1708857507962809,-0.470459,0.619385,0.121094
1708857507966731,-0.414551,0.619385,0.121094
1708857507970670,-0.439453,1.0354,0.0439453
1708857507974579,-0.439453,1.02881,0.0649414
1708857507978521,-0.494629,1.02881,0.0649414
1708857507982461,-0.45459,0.905029,0.114502
1708857507986423,-0.45459,0.873535,0.0991211
1708857507990330,-0.409424,0.873535,0.0991211
1708857507994307,-0.456299,0.646973,0.0744629
1708857507998238,-0.456299,0.642578,0.0527344
1708857508002159,-0.438232,1.08008,0.0527344
1708857508006074,-0.49707,1.04639,0.110107
1708857508009977,-0.49707,1.02612,0.118408
1708857508013932,-0.335938,0.713623,0.118408
1708857508017837,-0.453857,0.781494,0.0290527
1708857508021788,-0.453857,0.781494,0.0681152
1708857508025689,-0.453369,0.838623,0.0681152
1708857508029608,-0.424561,1.0166,0.116943
1708857508033572,-0.424561,1.0166,0.0895996
1708857508037474,-0.489502,0.928955,0.0895996
1708857508041434,-0.435791,0.72876,0.0759277
1708857508045379,-0.435791,0.72876,0.0773926
1708857508049310,-0.384766,1.08911,0.0773926
1708857508053242,-0.414307,0.777588,0.0556641
1708857508057185,-0.414307,0.777588,0.0356445
1708857508061113,-0.351807,1.04224,0.0356445
1708857508065070,-0.329346,0.570557,0.139893
1708857508069035,-0.391846,0.570557,0.127197
1708857508073002,-0.384033,0.98877,0.127197
1708857508076918,-0.429199,1.23462,0.0200195
1708857508080850,-0.429199,1.23462,0.0424805
1708857508084761,-0.42041,1.07446,0.0424805
1708857508088704,-0.383545,0.902588,0.130371
1708857508092659,-0.258545,0.902588,0.130371
1708857508096585,-0.316895,0.932861,0.097168
1708857508100537,-0.316895,0.988037,0.0300293
1708857508104459,-0.370117,0.988037,0.0300293
1708857508108387,-0.35791,1.13525,0.0808105
1708857508112324,-0.35791,0.625977,0.143799
1708857508116281,-0.317383,0.625977,0.143799
1708857508120253,-0.363037,0.751221,0.046875
1708857508124148,-0.363037,0.936279,0.0908203
1708857508128068,-0.369141,0.936279,0.0908203
1708857508132023,-0.355469,0.959717,0.0895996
1708857508135988,-0.355469,0.939941,0.0539551
1708857508139886,-0.341309,1.06494,0.0539551
1708857508143832,-0.355713,0.740479,0.0883789
1708857508147784,-0.355713,0.7229,0.0969238
1708857508151741,-0.298584,1.2229,0.0969238
1708857508155666,-0.365234,0.973145,0.0681152
1708857508159570,-0.365234,0.938721,0.0605469
1708857508163492,-0.297852,1.00122,0.0605469
1708857508167443,-0.307617,0.930176,0.0925293
1708857508171368,-0.307617,0.930176,0.157471
1708857508175334,-0.293213,0.941406,0.157471
1708857508179231,-0.3396,1.37769,-0.00732422
1708857508183279,-0.3396,1.37769,0.112793
1708857508187181,-0.342529,1.03149,0.112793
1708857508191146,-0.18457,0.811523,0.139893
1708857508195098,-0.18457,0.811523,0.0205078
1708857508198977,-0.379395,0.919922,0.0205078
1708857508202923,-0.315186,0.886475,0.107178
1708857508206886,-0.315186,0.886475,0.0783691
1708857508210814,-0.317383,1.09009,0.0783691
1708857508214728,-0.369141,0.941406,0.064209
1708857508218647,-0.369141,0.941406,0.0627441
1708857508222583,-0.273193,0.667969,0.125244
1708857508226520,-0.292969,1.00586,0.0969238
1708857508230481,-0.292969,1.00586,0.0969238
1708857508234400,-0.365479,1.09839,0.0178223
1708857508238331,-0.365479,1.21387,0.0830078
1708857508242287,-0.297119,1.21387,0.0830078
1708857508246267,-0.188965,0.875977,0.13501
1708857508250129,-0.188965,0.718018,0.0556641
1708857508254091,-0.199463,0.718018,0.0556641
1708857508257995,-0.21582,1.12354,0.0883789
1708857508261940,-0.21582,0.987793,0.0664062
1708857508265878,-0.293945,0.987793,0.0664062
1708857508269840,-0.365967,1.22095,0.0307617
1708857508273758,-0.365967,1.19922,0.16626
1708857508277706,-0.25293,0.824219,0.16626
1708857508281655,-0.254883,0.943359,0.0700684
1708857508285589,-0.254883,0.939697,0.0275879
1708857508289540,-0.322998,1.1897,0.0275879
1708857508293532,-0.203125,0.980469,0.11377
1708857508297464,-0.203125,0.97583,0.0317383
1708857508301379,-0.194824,1.28833,0.0317383
1708857508305314,-0.152344,0.790039,0.144043
1708857508309275,-0.152344,0.790039,0.0905762
1708857508313196,-0.158203,0.993896,0.0905762
1708857508317149,-0.259766,1.17773,0.0317383
1708857508321077,-0.259766,1.17773,0.0610352
1708857508324967,-0.248291,1.00293,0.0610352
1708857508328886,-0.221924,1.27295,0.0732422
1708857508332819,-0.221924,1.27295,0.159912
1708857508336759,-0.172119,0.680176,0.159912
1708857508340680,-0.188477,0.949951,0.0661621
1708857508344619,-0.188477,0.949951,0.0942383
1708857508348548,-0.259033,1.19824,0.0317383
1708857508352480,-0.267334,1.24609,0.0410156
1708857508356405,-0.267334,1.24609,0.0383301
1708857508360337,-0.224121,1.27368,0.10083
1708857508364266,-0.198242,0.814453,0.173584
1708857508368201,-0.135742,0.814453,0.173584
1708857508372147,-0.118896,0.786621,0.0788574
1708857508376122,-0.118896,0.963867,0.0192871
1708857508380029,-0.215332,0.963867,0.0192871
1708857508383957,-0.250977,1.12109,0.0603027
1708857508387868,-0.250977,1.23706,0.0869141
1708857508391818,-0.243408,1.23706,0.0869141
1708857508395737,-0.221436,0.91626,0.149902
1708857508399671,-0.221436,0.831543,0.0876465
1708857508403664,-0.105225,0.831543,0.0876465
1708857508407595,-0.196533,0.921143,0.0390625
1708857508411512,-0.196533,0.90625,0.0559082
1708857508415449,-0.192871,0.96875,0.0559082
1708857508419365,-0.230957,1.3042,0.0256348
1708857508423324,-0.230957,1.25879,0.15332
