t,ax,ay,az
1709144272374055,-1.81055,-0.658203,-1.24585
1709144272377964,-1.81055,-0.658203,0.854248
1709144272381901,-0.204834,-0.490234,0.854248
1709144272385904,-1.35742,-0.158447,-0.130615
1709144272389881,-1.35742,-0.158447,1.01074
1709144272393814,-0.641846,-0.425781,1.01074
1709144272397762,-0.935547,-0.178955,-0.221436
1709144272401714,-0.935547,-0.178955,0.0817871
1709144272405651,-1.08423,-0.458984,0.0817871
1709144272409590,-0.628906,-0.313477,0.828613
1709144272413530,-0.628906,-0.313477,0.843018
1709144272417457,-1.02246,-0.215332,0.0305176
1709144272421388,-1.02148,-0.320312,0.157959
1709144272425325,-0.833984,-0.320312,0.177979
1709144272429258,-1.04077,-0.257812,-0.697021
1709144272433191,-1.03125,-0.428467,0.0776367
1709144272437117,-0.90625,-0.428467,0.0820312
1709144272441051,-0.824219,-0.266357,0.0820312
1709144272444999,-0.82666,-0.311035,-0.417969
1709144272448937,-1.01416,-0.311035,-0.417969
1709144272452896,-0.934326,-0.371338,-0.195312
1709144272456833,-0.934326,-0.348145,-0.154785
1709144272460755,-0.983154,-0.348145,-0.154785
1709144272464733,-0.822998,-0.447754,0.563477
1709144272468642,-0.822998,-0.0507812,0.185791
1709144272472610,-0.881104,-0.0507812,0.185791
1709144272476537,-0.960938,-0.418701,0.0505371
1709144272480479,-0.960938,-0.257812,0.385742
1709144272484413,-0.949707,-0.257812,0.385742
1709144272488406,-0.84668,-0.171875,0.487305
1709144272492364,-0.84668,-0.181641,0.39917
1709144272496376,-0.896973,-0.369141,0.39917
1709144272500324,-1.01855,-0.178223,-0.154541
1709144272504212,-1.01855,-0.128174,0.00585938
1709144272508149,-0.944824,-0.440674,0.00585938
1709144272512122,-0.897217,-0.146484,0.132568
1709144272516042,-0.897217,-0.163574,-0.0202637
1709144272519991,-0.862793,-0.163574,-0.0202637
1709144272523924,-1.02612,-0.410889,-0.325195
1709144272527865,-1.02612,-0.376953,-0.298584
1709144272531795,-0.9375,-0.126953,-0.298584
1709144272535726,-0.906738,-0.304443,0.0837402
1709144272539668,-0.906738,-0.304443,0.0761719
1709144272543597,-0.936035,-0.226562,0.0761719
1709144272547536,-0.939697,-0.286621,0.0227051
1709144272551488,-0.939697,-0.286621,0.0371094
1709144272555456,-1.00366,-0.402832,0.0371094
1709144272559375,-0.886475,-0.24707,0.341309
1709144272563290,-0.886475,-0.24707,0.348877
1709144272567228,-0.94165,-0.444824,0.411377
1709144272571171,-0.94873,-0.275146,0.229492
1709144272575160,-0.94873,-0.275146,0.203369
1709144272579071,-0.909912,-0.374756,0.140869
1709144272583005,-0.877197,-0.382324,0.168945
1709144272586945,-1.0022,-0.382324,0.185547
1709144272590913,-0.841797,-0.128906,0.248047
1709144272594844,-0.847656,-0.235352,-0.0983887
1709144272598823,-0.972656,-0.235352,-0.0773926
1709144272602748,-1.00171,-0.178467,-0.202393
1709144272606777,-1.03394,-0.153564,-0.0632324
1709144272610734,-0.908936,-0.153564,-0.0632324
1709144272614716,-0.982178,-0.252441,0.0129394
1709144272618621,-0.982178,-0.0578613,-0.0378418
1709144272622577,-0.922363,-0.0578613,-0.0378418
1709144272626507,-1.03101,-0.290527,-0.155273
1709144272630456,-1.03101,-0.169922,0.107422
1709144272634371,-0.957031,-0.169922,0.107422
1709144272638309,-0.850098,-0.0112305,0.324463
1709144272642247,-0.850098,-0.126709,0.240234
1709144272646171,-0.98877,-0.126709,0.240234
1709144272650099,-0.966309,-0.151855,0.140625
1709144272654052,-0.966309,-0.178711,0.159424
1709144272658014,-0.978271,-0.178711,0.159424
1709144272661943,-0.926514,-0.020752,0.311768
1709144272665906,-0.926514,-0.0419922,0.19751
1709144272669882,-0.90918,-0.0419922,0.19751
1709144272673854,-1.0542,-0.293213,-0.0583496
1709144272677764,-1.0542,-0.290283,-0.0407715
1709144272681690,-0.906738,-0.0402832,-0.0407715
1709144272685631,-1.01147,-0.178223,-0.0397949
1709144272689561,-1.01147,-0.153564,0.0183105
1709144272693491,-0.937988,-0.0910645,0.0183105
1709144272697427,-0.975098,-0.146484,-0.126465
1709144272701373,-0.975098,-0.146484,-0.120361
1709144272705292,-1.02539,-0.226074,-0.120361
1709144272709264,-0.916016,-0.0473633,0.0856934
1709144272713222,-0.916016,-0.0473633,0.100098
1709144272717188,-0.988281,-0.114258,0.100098
1709144272721106,-0.944824,-0.0163574,0.126465
1709144272725087,-0.944824,-0.0163574,0.118164
1709144272729045,-0.966309,-0.182129,0.118164
1709144272732984,-0.984619,-0.223633,0.22583
1709144272736873,-0.984619,-0.223633,0.199707
1709144272740779,-0.900635,0.0500488,0.262207
1709144272744764,-0.885254,-0.170654,0.144531
1709144272748662,-1.01025,-0.170654,0.157715
1709144272752635,-0.954102,-0.290771,0.0952148
1709144272756563,-0.959229,-0.164795,0.0939941
1709144272760534,-0.959229,-0.164795,0.0939941
1709144272764452,-0.989502,-0.223877,0.0708008
1709144272768424,-0.980469,0.0266113,-0.0117188
1709144272772345,-0.917969,0.0266113,-0.0117188
1709144272776246,-1.05908,-0.290283,-0.117188
1709144272780202,-1.05908,-0.0288086,-0.0249023
1709144272784144,-0.933594,-0.0288086,-0.0249023
1709144272788081,-0.955322,-0.046875,0.0336914
1709144272791986,-0.955322,-0.137939,0.0178223
1709144272795923,-1.00317,-0.137939,0.0178223
1709144272799885,-0.94165,-0.0480957,0.029541
1709144272803805,-0.94165,-0.185547,0.117676
1709144272807749,-1.01245,-0.185547,0.117676
1709144272811722,-0.895752,0.0449219,0.240967
1709144272815687,-0.895752,0.0126953,0.187012
1709144272819581,-0.975586,0.0126953,0.187012
1709144272823515,-1.01978,-0.209473,0.143555
1709144272827522,-1.01978,-0.19751,0.15625
1709144272831444,-0.905029,0.11499,0.15625
1709144272835376,-1.01733,-0.0507812,0.155273
1709144272839308,-1.01733,-0.0617676,0.116211
1709144272843237,-0.935303,0.125732,0.116211
1709144272847180,-0.989502,-0.0163574,-0.0373535
1709144272851126,-0.989502,-0.0163574,-0.0458984
1709144272855113,-0.997559,0.060791,-0.0458984
1709144272859049,-0.925049,0.227295,0.0144043
1709144272863008,-0.925049,0.227295,0.00024414
1709144272866876,-1.01978,0.00024414,0.00024414
1709144272870791,-0.939209,0.12793,-0.0317383
1709144272874763,-0.939209,0.12793,-0.0065918
1709144272878653,-1.00781,-0.00219727,-0.0065918
1709144272882625,-0.975342,-0.0649414,0.105957
1709144272886517,-0.975342,-0.0649414,0.101074
1709144272890482,-0.912598,0.213135,0.163574
1709144272894407,-0.904541,-0.015625,0.114746
1709144272898308,-1.02954,-0.015625,0.0732422
1709144272902266,-0.929443,0.0231934,0.135742
1709144272906176,-0.876465,-0.00097656,0.155762
1709144272910092,-1.00146,-0.00097656,0.155762
1709144272914046,-0.968506,0.123291,0.171143
1709144272918004,-0.968506,0.28125,0.115967
1709144272921918,-0.930664,0.28125,0.115967
1709144272925821,-1.052,-0.251465,0.0151367
1709144272929774,-1.052,0.148682,0.0371094
1709144272933706,-0.91333,0.148682,0.0371094
1709144272937746,-1.00977,0.0307617,0.0568848
1709144272941637,-1.00977,-0.00756836,0.0144043
1709144272945535,-0.984131,-0.00756836,0.0144043
1709144272949504,-0.962158,-0.0246582,-0.0214844
1709144272953466,-0.962158,-0.0253906,0.229248
1709144272957346,-0.809326,-0.0878906,0.229248
1709144272961328,-1.43994,-0.106445,-1.03052
1709144272965243,-1.43994,-0.107422,0.45166
1709144272969175,-0.562256,0.0800781,0.45166
1709144272973094,-1.41016,-0.0336914,-0.136475
1709144272977030,-1.41016,-0.0429688,0.924561
1709144272980951,-0.496582,0.207031,0.924561
1709144272984842,-1.1499,0.116455,0.0444336
1709144272988810,-1.1499,0.116455,0.212891
1709144272992702,-1.04272,0.126709,0.212891
1709144272996648,-0.742676,0.0737305,0.769287
1709144273000585,-0.742676,0.0737305,0.161133
1709144273004504,-1.12842,-0.00292969,0.161133
1709144273008485,-0.772217,0.276855,0.284912
1709144273012402,-0.772217,0.276855,0.294189
1709144273016327,-1.24829,0.0908203,-0.580811
1709144273020253,-1.23682,0.193848,0.142334
1709144273024199,-0.736816,0.193848,0.154785
1709144273028159,-1.04761,0.0263672,-0.282715
1709144273032091,-1.0127,0.0378418,-0.440674
1709144273036005,-1.0127,0.0378418,-0.464111
1709144273039938,-0.948975,0.365723,-0.339111
1709144273043885,-0.970703,0.134033,-0.181152
1709144273047871,-1.0957,0.134033,-0.181152
1709144273051842,-0.735107,0.0847168,0.444336
1709144273055710,-0.735107,0.0490723,-0.045166
1709144273059681,-1.12695,0.0490723,-0.045166
1709144273063607,-0.883545,0.260986,0.330566
1709144273067536,-0.883545,0.377441,0.453857
1709144273071457,-0.970703,0.377441,0.453857
1709144273075394,-0.930664,-0.0761719,0.621582
1709144273079295,-0.930664,0.203613,0.3479
1709144273083263,-0.859863,0.203613,0.3479
1709144273087166,-1.11963,0.240967,-0.027832
1709144273091117,-1.11963,0.222412,0.272705
1709144273095051,-0.837158,0.222412,0.272705
1709144273098945,-1.00537,0.0805664,-0.048584
1709144273102906,-1.00537,0.0805664,-0.176025
1709144273106846,-0.962891,0.0805664,-0.176025
1709144273110759,-0.969238,0.314453,-0.438721
1709144273114743,-0.969238,0.314453,-0.220215
1709144273118632,-1.03125,0.107666,-0.220215
1709144273122605,-0.86499,0.144043,-0.0427246
1709144273126543,-0.86499,0.144043,-0.188232
1709144273130464,-1.03735,0.261963,-0.188232
1709144273134406,-0.981934,0.150879,0.00830078
1709144273138329,-0.981934,0.150879,0.17627
1709144273142282,-0.90625,0.353271,0.17627
1709144273146205,-0.948242,0.136719,0.432617
1709144273150168,-0.948242,0.136719,0.40918
1709144273154078,-0.88623,0.180176,0.34668
1709144273158111,-0.97168,0.265381,0.245361
1709144273162084,-0.97168,0.265381,0.192627
1709144273165975,-0.957275,0.205078,0.317627
1709144273169954,-0.940186,0.427246,0.285889
1709144273173888,-0.877686,0.427246,0.266846
1709144273177794,-0.95874,0.064209,0.141846
1709144273181768,-0.938477,0.173828,-0.169434
1709144273185757,-0.938477,0.173828,-0.169434
1709144273189703,-0.965088,0.434082,-0.178467
1709144273193661,-0.983887,0.294678,-0.0681152
1709144273197598,-0.983887,0.294678,-0.0681152
1709144273201619,-0.854492,0.200439,-0.121338
1709144273205567,-0.834717,0.175781,-0.237305
1709144273209535,-1.02222,0.175781,-0.237305
1709144273213471,-0.936035,0.317383,-0.126709
1709144273217384,-0.936035,0.345703,0.200195
1709144273221297,-0.918945,0.345703,0.200195
1709144273225254,-0.956055,0.150879,0.208008
1709144273229184,-0.956055,0.353027,0.153809
1709144273233097,-0.904541,0.353027,0.153809
1709144273237040,-1.01587,0.288818,0.233643
1709144273240935,-1.01587,0.263672,0.401855
1709144273244878,-0.852295,0.263672,0.401855
1709144273248855,-0.912598,0.308594,0.270264
1709144273252814,-0.912598,0.257812,0.0705566
1709144273256697,-0.974854,0.195312,0.0705566
1709144273260656,-0.854736,0.398682,0.0266113
1709144273264557,-0.854736,0.430176,0.0249023
1709144273268488,-0.973633,0.180176,0.0249023
1709144273272447,-0.888184,0.334961,-0.0708008
1709144273276393,-0.888184,0.334961,-0.172363
1709144273280357,-0.965088,0.253906,-0.172363
1709144273284281,-0.984131,0.188477,-0.147705
1709144273288226,-0.984131,0.188477,-0.0205078
1709144273292157,-0.859375,0.412354,-0.0205078
1709144273296113,-0.996338,0.345947,0.00927734
1709144273300122,-0.996338,0.345947,0.0534668
1709144273304011,-0.86499,0.298584,0.0534668
1709144273307956,-0.92749,0.391846,0.114502
1709144273311939,-0.92749,0.391846,0.220459
1709144273315887,-0.927734,0.346191,0.220459
1709144273319821,-0.848877,0.687012,0.294434
1709144273323796,-0.848877,0.687012,0.296143
1709144273327716,-0.945557,0.204834,0.233643
1709144273331648,-0.979248,0.448242,0.117432
1709144273335606,-0.854248,0.448242,0.105225
1709144273339537,-0.945557,0.501709,0.105225
1709144273343487,-0.975586,0.420898,0.173584
1709144273347442,-0.913086,0.420898,0.173584
1709144273351403,-0.849365,0.323242,0.0427246
1709144273355324,-0.863037,0.194092,-0.128662
1709144273359271,-0.988037,0.194092,-0.128662
1709144273363204,-0.860107,0.407227,-0.112793
1709144273367099,-0.860107,0.24707,0.0544434
1709144273371016,-0.965332,0.24707,0.0544434
1709144273374984,-0.814697,0.148682,0.0361328
1709144273378905,-0.814697,0.29126,-0.108154
1709144273382878,-0.967285,0.29126,-0.108154
1709144273386779,-0.916504,0.313477,0.0715332
1709144273390747,-0.916504,0.35498,0.187744
1709144273394653,-0.869141,0.35498,0.187744
1709144273398590,-0.912354,0.344727,0.138672
1709144273402492,-0.912354,0.330566,0.140625
1709144273406423,-0.862793,0.268066,0.140625
1709144273410400,-0.908691,0.630615,0.104736
1709144273414340,-0.908691,0.663574,0.217529
1709144273418248,-0.880615,0.413574,0.217529
1709144273422259,-0.796875,0.649902,0.0627441
1709144273426171,-0.796875,0.649902,0.0102539
1709144273430151,-0.919189,0.482178,0.0102539
1709144273434099,-0.825195,0.37793,0.0795898
1709144273437981,-0.825195,0.37793,0.012207
1709144273441919,-0.863281,0.667725,0.012207
1709144273445830,-0.920166,0.48877,-0.0158691
1709144273449843,-0.920166,0.48877,-0.0385742
1709144273453752,-0.818848,0.418945,-0.0385742
1709144273457668,-0.912842,0.424561,-0.020752
1709144273461603,-0.912842,0.424561,-0.0480957
1709144273465602,-0.834961,0.469482,0.0769043
1709144273469551,-0.90918,0.752197,0.0578613
1709144273473462,-0.90918,0.752197,0.0288086
1709144273477390,-0.873047,0.280029,0.153809
1709144273481349,-0.858154,0.467041,0.0786133
1709144273485325,-0.795654,0.467041,0.0842285
1709144273489225,-0.93335,0.544678,0.0842285
1709144273493164,-0.934326,0.556885,0.253418
1709144273497105,-0.809326,0.556885,0.253418
1709144273501034,-0.8396,0.428711,0.155762
1709144273504964,-0.870605,0.287354,0.0319824
1709144273508905,-0.870605,0.287354,0.0319824
1709144273512837,-0.865967,0.629639,-0.0280762
1709144273516811,-0.865967,0.450684,0.156738
1709144273520754,-0.889893,0.450684,0.156738
1709144273524685,-0.730469,0.34082,0.102295
1709144273528667,-0.730469,0.469971,-0.134766
1709144273532661,-0.957764,0.469971,-0.134766
1709144273536578,-0.824707,0.370361,0.0324707
1709144273540513,-0.824707,0.544189,0.0263672
1709144273544451,-0.858887,0.544189,0.0263672
1709144273548354,-0.874023,0.526123,0.03125
1709144273552295,-0.874023,0.555176,0.0974121
1709144273556207,-0.765869,0.305176,0.0974121
1709144273560181,-0.842529,0.477783,0.0615234
1709144273564118,-0.842529,0.457275,0.145996
1709144273568036,-0.84668,0.394775,0.145996
1709144273571999,-0.801025,0.726562,0.0710449
1709144273575896,-0.801025,0.734375,0.153809
1709144273579869,-0.881836,0.359375,0.153809
1709144273583813,-0.754639,0.527344,0.137695
1709144273587754,-0.754639,0.527344,0.0290527
1709144273591658,-0.871338,0.658203,0.0290527
1709144273595635,-0.848389,0.637939,0.0629883
1709144273599572,-0.848389,0.637939,0.0703125
1709144273603536,-0.735107,0.47583,0.0703125
1709144273607432,-0.842285,0.490967,0.0112305
1709144273611405,-0.842285,0.490967,0.00366211
1709144273615327,-0.782227,0.645996,0.00366211
1709144273619282,-0.846924,0.79126,0.0275879
1709144273623163,-0.846924,0.79126,0.0305176
1709144273627107,-0.795654,0.431396,0.0930176
1709144273631087,-0.7854,0.499512,0.0227051
1709144273634957,-0.7229,0.499512,0.0454102
1709144273638919,-0.868408,0.62915,-0.0170898
1709144273642936,-0.827637,0.584961,0.163086
1709144273646857,-0.765137,0.584961,0.151367
1709144273650801,-0.767822,0.543701,0.151367
1709144273654733,-0.80249,0.319092,0.0854492
1709144273658689,-0.80249,0.319092,0.0854492
1709144273662584,-0.800293,0.634521,0.0270996
1709144273666545,-0.800293,0.625244,0.130127
1709144273670485,-0.841797,0.625244,0.130127
1709144273674412,-0.700684,0.526123,0.147705
1709144273678304,-0.700684,0.643311,0.00439453
1709144273682207,-0.820557,0.643311,0.00439453
1709144273686136,-0.776611,0.58374,0.0219727
1709144273690072,-0.776611,0.577881,0.0290527
1709144273694058,-0.755859,0.765381,0.0290527
1709144273697978,-0.756592,0.677002,0.0539551
1709144273701893,-0.756592,0.675781,0.0354004
1709144273705810,-0.721924,0.550781,0.0354004
1709144273709733,-0.75,0.754883,0.0251465
1709144273713656,-0.75,0.771729,0.0532227
1709144273717589,-0.795166,0.646729,0.0532227
1709144273721520,-0.762939,0.804932,0.0488281
1709144273725459,-0.762939,0.804932,0.121094
1709144273729385,-0.755615,0.499023,0.121094
1709144273733321,-0.697998,0.561279,0.12207
1709144273737281,-0.697998,0.561279,0.0378418
1709144273741230,-0.797852,0.67627,0.0378418
1709144273745183,-0.826904,0.678223,0.0603027
1709144273749123,-0.826904,0.678223,0.0332031
1709144273753123,-0.678223,0.766357,0.345703
1709144273757020,-1.00977,0.00878906,-0.833252
1709144273760961,-1.00977,0.00878906,-0.874268
1709144273764914,-0.496826,0.764893,0.188232
1709144273768856,-0.454834,0.733154,-0.0334473
1709144273772829,-0.954834,0.733154,-0.0529785
1709144273776739,-0.483398,0.422363,0.759521
1709144273780726,-0.491699,0.794434,0.241943
1709144273784647,-0.679199,0.794434,0.217041
1709144273788559,-0.950195,0.481445,-0.220459
1709144273792498,-0.947754,0.791504,0.712646
1709144273796434,-0.572754,0.791504,0.712646
1709144273800398,-0.685059,0.739502,0.401123
1709144273804344,-0.685059,0.513428,0.0925293
1709144273808254,-0.778809,0.513428,0.0925293
1709144273812182,-0.654053,0.882812,-0.155762
1709144273816123,-0.654053,0.730713,-0.424072
1709144273820054,-0.907471,0.730713,-0.424072
1709144273823999,-0.564941,0.669922,-0.0102539
1709144273827969,-0.564941,0.714844,-0.210449
1709144273831860,-0.703125,0.714844,-0.210449
1709144273835807,-0.75415,0.601318,-0.281006
1709144273839726,-0.75415,0.622314,-0.104492
1709144273843699,-0.661621,0.872314,-0.104492
1709144273847631,-0.738525,0.585449,-0.0473633
1709144273851572,-0.738525,0.569824,0.289307
1709144273855517,-0.592529,0.632324,0.289307
1709144273859440,-0.659424,0.811523,0.312744
1709144273863453,-0.659424,0.793213,0.259766
1709144273867391,-0.729492,0.605713,0.259766
1709144273871347,-0.645752,0.947754,0.252197
1709144273875280,-0.645752,0.947754,0.262451
1709144273879185,-0.727295,0.518555,0.262451
1709144273883146,-0.575684,0.788818,0.294189
1709144273887122,-0.575684,0.788818,0.0246582
1709144273891026,-0.72876,0.832764,0.0246582
1709144273894981,-0.687988,0.718262,-0.0969238
1709144273898931,-0.687988,0.718262,-0.0964355
1709144273902906,-0.623047,0.699219,-0.0964355
1709144273906845,-0.69873,0.571777,-0.123291
1709144273910802,-0.69873,0.571777,-0.0732422
1709144273914730,-0.60376,0.791748,-0.135742
1709144273918672,-0.735107,0.855469,-0.115234
1709144273922630,-0.735107,0.855469,-0.0690918
1709144273926553,-0.603027,0.506348,-0.0065918
1709144273930481,-0.601318,0.732666,0.0114746
1709144273934416,-0.663818,0.732666,0.0498047
1709144273938352,-0.671875,0.746094,0.174805
1709144273942275,-0.670654,0.945557,0.233887
1709144273946236,-0.670654,0.945557,0.233887
1709144273950172,-0.616943,0.819092,0.226318
1709144273954130,-0.616943,0.537598,0.186035
1709144273958033,-0.602783,0.537598,0.186035
1709144273962012,-0.593506,0.932861,0.166016
1709144273965912,-0.593506,0.681885,0.192139
1709144273969896,-0.636719,0.681885,0.192139
1709144273973895,-0.574707,0.872803,0.0209961
1709144273977812,-0.574707,0.767578,-0.0385742
1709144273981749,-0.674316,0.767578,-0.0385742
1709144273985717,-0.558105,0.607666,0.0178223
1709144273989636,-0.558105,0.908447,-0.11377
1709144273993572,-0.663574,0.908447,-0.11377
1709144273997517,-0.647705,0.696777,-0.0297852
1709144274001477,-0.647705,0.687744,0.00366211
1709144274005379,-0.554688,0.687744,0.00366211
1709144274009307,-0.673096,0.709473,0.00830078
1709144274013230,-0.673096,0.742432,0.123535
1709144274017161,-0.58374,0.679932,0.123535
1709144274021140,-0.641846,0.955811,0.0756836
1709144274025059,-0.641846,0.955811,0.213623
1709144274028991,-0.592041,0.556396,0.213623
1709144274032892,-0.526611,0.782715,0.178223
1709144274036831,-0.526611,0.782715,0.0759277
1709144274040762,-0.62085,0.894043,0.0759277
1709144274044724,-0.572754,0.832031,0.126709
1709144274048622,-0.572754,0.832031,0.134766
1709144274052659,-0.47876,0.777588,0.134766
1709144274056651,-0.598389,0.762939,0.0234375
1709144274060601,-0.598389,0.762939,-0.0334473
1709144274064543,-0.567627,0.849609,-0.0334473
1709144274068501,-0.635498,0.991943,-0.0197754
1709144274072463,-0.635498,0.991943,-0.027832
1709144274076397,-0.496582,0.612061,0.034668
1709144274080346,-0.445068,0.830566,-0.0593262
1709144274084274,-0.570068,0.830566,-0.0202637
1709144274088196,-0.541992,0.724609,0.0422363
1709144274092130,-0.532471,0.992188,0.0627441
1709144274096072,-0.532471,0.992188,0.0646973
1709144274099991,-0.560059,0.77124,0.0646973
1709144274103952,-0.533691,0.7146,0.136475
1709144274107852,-0.533691,0.7146,0.136475
1709144274111818,-0.513672,1.04346,0.106689
1709144274115737,-0.513672,0.780273,0.125244
1709144274119691,-0.591797,0.780273,0.125244
1709144274123619,-0.422607,0.999512,0.108154
1709144274127526,-0.422607,0.753174,0.017334
1709144274131493,-0.596924,0.753174,0.017334
1709144274135417,-0.45166,0.902832,0.105713
1709144274139321,-0.45166,1.03882,0.0109863
1709144274143240,-0.5354,1.03882,0.0109863
1709144274147190,-0.515137,0.896484,-0.0078125
1709144274151138,-0.515137,0.887695,0.0349121
1709144274155071,-0.447754,0.700195,0.0349121
1709144274159012,-0.525879,0.801514,0.0437012
1709144274163015,-0.525879,0.780518,0.0446777
1709144274166919,-0.523926,0.780518,0.0446777
1709144274170848,-0.516357,1.0813,-0.00488281
1709144274174765,-0.516357,1.08228,0.150635
1709144274178716,-0.451172,0.519775,0.150635
1709144274182646,-0.443359,0.90332,0.0793457
1709144274186580,-0.443359,0.90332,0.0532227
1709144274190506,-0.551758,0.888184,0.0532227
1709144274194438,-0.508545,1.05542,0.116943
1709144274198365,-0.508545,1.05542,0.104248
1709144274202302,-0.412598,0.7854,0.104248
1709144274206243,-0.490479,0.796631,0.0209961
1709144274210184,-0.490479,0.796631,0.0471191
1709144274214101,-0.435303,0.942871,0.0471191
1709144274218021,-0.388184,1.01514,0.0603027
1709144274221935,-0.513184,1.01514,0.00488281
1709144274225862,-0.455078,0.79248,0.0673828
1709144274229807,-0.458496,0.869385,0.00708008
1709144274233775,-0.458496,0.869385,0.00708008
1709144274237697,-0.466064,0.844238,0.0212402
1709144274241646,-0.459473,0.996582,0.0849609
1709144274245586,-0.459473,0.996582,0.0849609
1709144274249488,-0.426514,0.88501,0.0957031
1709144274253419,-0.426514,0.663818,0.0800781
1709144274257367,-0.479736,0.663818,0.0800781
1709144274261302,-0.37915,1.01709,0.102783
1709144274265246,-0.37915,0.81543,0.0671387
1709144274269182,-0.494141,0.81543,0.0671387
1709144274273196,-0.376465,0.99292,0.0395508
1709144274277180,-0.376465,0.519287,0.119385
1709144274281109,-0.42627,0.519287,0.119385
1709144274285036,-0.38501,0.749023,0.12207
1709144274288975,-0.38501,0.688721,0.00585938
1709144274292909,-0.490967,1.06372,0.00585938
1709144274296837,-0.454102,0.984131,0.0363769
1709144274300753,-0.454102,0.978516,0.079834
1709144274304692,-0.381348,0.728516,0.079834
1709144274308631,-0.433105,0.908691,0.0900879
1709144274312568,-0.433105,0.914795,0.0563965
1709144274316513,-0.379395,0.914795,0.0563965
1709144274320435,-0.437988,1.19507,-0.00366211
1709144274324368,-0.437988,1.19507,0.174316
1709144274328300,-0.294678,0.606201,0.174316
1709144274332219,-0.335205,1.05762,0.00927734
1709144274336148,-0.335205,1.05762,0.0322266
1709144274340060,-0.420654,1.00073,0.0322266
1709144274344004,-0.34375,1.07861,0.0305176
1709144274347911,-0.34375,1.07861,0.00439453
1709144274351805,-0.359619,0.927734,0.00439453
1709144274355771,-0.328125,0.927979,0.0358887
1709144274359754,-0.390625,0.927979,0.0290527
1709144274363654,-0.349609,1.21558,0.0290527
1709144274367593,-0.322021,1.18506,0.0175781
1709144274371496,-0.447021,1.18506,0.0175781
1709144274375432,-0.24707,0.851807,0.107422
1709144274379246,-0.240967,1.02075,0
1709144274383193,-0.365967,1.02075,0
1709144274387127,-0.272949,0.938477,0.160645
1709144274391059,-0.272949,1.14551,0.0671387
1709144274394993,-0.344727,1.14551,0.0671387
1709144274398931,-0.398193,1.06982,0.050293
1709144274402888,-0.398193,0.640625,0.115723
1709144274406778,-0.27124,0.640625,0.115723
1709144274410700,-0.33374,1.05762,0.0339356
1709144274414635,-0.33374,1.0542,0.0529785
1709144274418592,-0.358643,0.866699,0.0529785
1709144274422520,-0.360352,1.12866,0.0356445
1709144274426447,-0.360352,1.17505,0.0949707
1709144274430369,-0.300537,0.800049,0.0949707
1709144274434300,-0.31665,0.692139,0.0151367
1709144274438220,-0.31665,0.692139,0.0170898
1709144274442124,-0.337158,1.04736,0.0170898
1709144274446071,-0.326416,0.871094,0.127441
1709144274450005,-0.326416,0.871094,-0.0368652
1709144274453900,-0.374512,1.26025,-0.0368652
1709144274457835,-0.283203,0.751221,0.14502
1709144274461717,-0.283203,0.751221,0.182129
1709144274465652,-0.231445,0.931396,0.119629
1709144274469591,-0.234375,1.21509,-0.0263672
1709144274473511,-0.359375,1.21509,-0.0305176
1709144274477476,-0.250488,0.920166,0.156982
1709144274481368,-0.30249,1.06836,0.0861816
1709144274485310,-0.17749,1.06836,0.112549
1709144274489229,-0.353271,0.751221,-0.0124512
1709144274493228,-0.3479,0.975586,0.144531
1709144274497167,-0.2229,0.975586,0.144531
1709144274501095,-0.355713,1.2439,0.0205078
1709144274505020,-0.355713,1.11255,0.00097656
1709144274508974,-0.400879,1.11255,0.00097656
1709144274512880,-0.147461,0.967773,0.111816
1709144274516803,-0.147461,0.842529,0.0249023
1709144274520774,-0.262451,0.842529,0.0249023
1709144274524712,-0.22998,0.965332,0.0288086
1709144274528633,-0.22998,1.16064,0.0551758
1709144274532570,-0.225586,1.16064,0.0551758
1709144274536471,-0.303223,1.00464,0.0458984
1709144274540389,-0.303223,1.03638,0.100098
1709144274544322,-0.174316,0.911377,0.100098
1709144274548278,-0.258545,0.839844,0.0866699
1709144274552223,-0.258545,0.817383,0.0444336
1709144274556178,-0.258545,1.12988,0.0444336
1709144274560105,-0.270752,1.23926,0.0153809
1709144274564012,-0.270752,1.23926,0.0695801
1709144274567966,-0.258301,1.08008,0.0695801
1709144274571890,-0.157471,1.01416,0.0612793
1709144274575790,-0.157471,1.01416,0.0864258
1709144274579724,-0.207275,0.759277,0.0864258
1709144274583639,-0.190186,1.00903,0.0371094
1709144274587505,-0.190186,1.00903,0
1709144274591361,-0.273193,1.25415,0
1709144274595313,-0.287598,0.940674,0.0622559
1709144274599254,-0.287598,0.940674,0.0351562
1709144274603258,-0.149902,1.04639,0.0976562
1709144274607178,-0.175537,0.821533,0.0439453
1709144274611023,-0.238037,0.821533,0
1709144274614911,-0.197754,1.0769,0.0625
1709144274618849,-0.197754,1.28149,0.0397949
1709144274622778,-0.255371,1.28149,0.0397949
1709144274626723,-0.260498,0.986572,0.0859375
1709144274630654,-0.260498,1.22046,0.0458984
1709144274634612,-0.194336,1.22046,0.0458984
1709144274638551,-0.143555,0.666504,0.115234
1709144274642462,-0.143555,0.881348,0.0461426
1709144274646391,-0.165527,0.881348,0.0461426
1709144274650337,-0.236572,1.15454,0.0349121
1709144274654255,-0.236572,1.17188,0.0681152
1709144274658152,-0.262939,1.17188,0.0681152
1709144274662076,-0.238281,1.22656,0.0566406
1709144274666017,-0.238281,1.22998,0.100342
