t,fx,fy,fz,tx,ty,tz
1708857850102304,3.9542,-1.51574,4.15548,0.467785,-0.895611,-0.150648
1708857850103730,3.44486,-1.87284,4.05492,0.48751,-0.909776,-0.148547
1708857850105188,2.12603,-0.963276,4.3473,0.428225,-1.01039,-0.150403
1708857850106617,1.87708,-0.298614,3.54001,0.386257,-0.995039,-0.147802
1708857850108028,1.46005,-0.87201,3.8146,0.421618,-1.04628,-0.144082
1708857850109475,2.1058,-0.847668,3.90191,0.417018,-0.986753,-0.145016
1708857850110904,2.00128,-1.11385,4.25806,0.424565,-1.00118,-0.153752
1708857850112314,1.97919,-1.9438,4.03208,0.489835,-1.00624,-0.154887
1708857850113758,2.19304,-1.3309,3.62415,0.452395,-0.980126,-0.148483
1708857850115188,1.92655,-0.131996,4.11811,0.375328,-1.01716,-0.146875
1708857850116656,2.71024,-0.475042,3.98364,0.398878,-0.966281,-0.148885
1708857850118074,3.20755,-1.22816,4.14611,0.436221,-0.948689,-0.152027
1708857850119493,3.79596,-1.74304,4.3418,0.47564,-0.902224,-0.15101
1708857850120926,3.47585,-1.32715,4.47967,0.443502,-0.933798,-0.152305
1708857850122400,3.07088,-1.00391,4.09342,0.428982,-0.947558,-0.15037
1708857850123802,2.86239,-1.0012,3.68038,0.430799,-0.954362,-0.14356
1708857850125228,2.64374,0.135143,4.50598,0.364829,-0.989706,-0.150184
1708857850126680,3.70469,-0.934541,4.22471,0.41198,-0.908748,-0.151693
1708857850128089,3.28551,-2.60987,4.01219,0.536517,-0.920007,-0.147437
1708857850129528,2.11116,-1.14263,4.0937,0.435719,-1.01081,-0.153703
1708857850130987,1.88521,-0.520236,3.80368,0.384926,-0.992769,-0.149753
1708857850132386,1.18771,-1.13204,3.34891,0.449838,-1.06009,-0.142055
1708857850133822,1.7842,-0.394373,3.55577,0.38766,-0.992408,-0.143324
1708857850135285,1.60023,-0.905741,4.26601,0.416884,-1.03808,-0.150516
1708857850136685,2.0026,-2.26252,3.83136,0.50419,-0.985543,-0.14888
1708857850138116,1.77419,-1.31006,4.11732,0.445855,-1.0324,-0.152747
1708857850139553,2.52442,-0.600618,3.95608,0.403115,-0.964564,-0.148598
1708857850140981,2.8053,-0.432956,4.13706,0.401722,-0.972184,-0.143569
1708857850142399,3.44843,-0.723426,3.93012,0.420578,-0.92156,-0.147779
1708857850143841,3.48763,-1.11321,4.13016,0.43368,-0.934923,-0.154827
1708857850145308,3.60355,-1.38658,4.2901,0.453352,-0.904264,-0.14657
1708857850146746,2.62718,-0.880909,3.96636,0.42382,-0.981331,-0.151308
1708857850148159,2.65128,-0.49376,4.00039,0.403364,-0.971557,-0.149115
1708857850149571,2.77502,-0.305384,4.0982,0.39383,-0.969007,-0.142508
1708857850151001,3.36203,-0.455722,4.32658,0.388777,-0.945689,-0.15317
1708857850152441,4.16378,-1.96178,3.90216,0.484074,-0.875838,-0.1491
1708857850153875,2.86459,-1.63852,3.92355,0.476401,-0.959524,-0.152404
1708857850155300,2.05756,-0.523197,4.00162,0.393716,-0.998581,-0.150654
1708857850156725,1.34766,-0.553869,3.09573,0.408082,-1.03198,-0.147958
1708857850158191,1.29412,-0.430156,3.42234,0.400047,-1.05348,-0.143379
1708857850159628,2.04779,-0.382833,3.84652,0.385709,-0.982602,-0.145279
1708857850161058,1.71555,-1.5697,3.69858,0.468917,-1.0269,-0.156913
1708857850162481,2.09233,-1.69798,3.70889,0.474971,-0.988779,-0.15297
1708857850163904,1.96435,-0.293412,3.62303,0.388862,-1.00398,-0.148784
1708857850165365,2.1841,-0.074965,3.67516,0.37844,-1.00046,-0.146399
1708857850166774,2.92219,-0.403439,3.80058,0.395017,-0.958225,-0.147237
1708857850168207,3.36923,-0.849779,4.13137,0.421179,-0.936038,-0.151963
1708857850169666,3.85426,-1.33668,4.23547,0.45315,-0.902005,-0.151062
1708857850171067,3.64675,-1.19822,4.05239,0.441445,-0.920924,-0.151108
1708857850172482,3.11382,-0.72755,3.62064,0.42206,-0.946637,-0.149073
1708857850173925,2.91078,-0.059397,3.74218,0.376298,-0.963459,-0.142332
1708857850175359,3.08438,0.157639,4.23723,0.360691,-0.962367,-0.148022
1708857850176841,3.91832,-1.68111,3.69887,0.465984,-0.895332,-0.151121
1708857850178228,3.24226,-1.90124,3.91424,0.489862,-0.927768,-0.148266
1708857850179655,2.3184,-0.807102,3.93743,0.407083,-0.996613,-0.154501
1708857850181113,1.96611,-1.02022,3.20313,0.437025,-0.98863,-0.14829
1708857850182534,1.34319,-0.599589,3.07785,0.4025,-1.05501,-0.145532
1708857850183941,1.88124,-0.167364,3.46617,0.371977,-0.989295,-0.143631
1708857850185380,1.73803,-1.34624,3.66915,0.450897,-1.0306,-0.153186
1708857850186816,2.14018,-2.09306,3.5299,0.496747,-0.980515,-0.149563
1708857850188250,1.79286,-1.07607,4.0238,0.431911,-1.03282,-0.151429
1708857850189696,2.84412,-0.445653,3.56419,0.387964,-0.948294,-0.14643
1708857850191119,2.93575,-0.552672,3.60371,0.408151,-0.966685,-0.14462
1708857850192545,3.56762,-0.674972,3.62183,0.415664,-0.920987,-0.149018
1708857850193981,3.92139,-0.991527,3.95327,0.423501,-0.906434,-0.151101
1708857850195396,3.59409,-1.60482,3.96465,0.466972,-0.911099,-0.148548
1708857850196831,2.87827,-1.06241,3.73813,0.434887,-0.970494,-0.151954
1708857850198287,2.9131,-0.404507,3.80489,0.389512,-0.960471,-0.148701
1708857850199708,3.01856,-0.496967,3.94733,0.407438,-0.956312,-0.142648
1708857850201150,3.72051,-0.769019,4.09523,0.406239,-0.928785,-0.156371
1708857850202571,4.44646,-2.19247,3.67348,0.496921,-0.861902,-0.150145
1708857850204033,3.00163,-1.94241,3.92899,0.487734,-0.952089,-0.15061
1708857850205508,2.10799,-0.754481,3.48181,0.407279,-1.00371,-0.154998
1708857850206938,1.65896,-0.882399,3.07344,0.422171,-1.01203,-0.143608
1708857850208302,1.52287,-0.783344,3.33833,0.413936,-1.04419,-0.145312
1708857850209753,2.36474,-0.714069,3.41195,0.401434,-0.970626,-0.15214
1708857850211205,1.93845,-1.84604,3.64632,0.48068,-1.01838,-0.152743
1708857850212603,2.3553,-1.96527,3.30077,0.487364,-0.969743,-0.156661
1708857850214031,2.12634,-0.509333,3.3243,0.396111,-1.00721,-0.151396
1708857850215454,2.48573,-0.224309,3.48339,0.384319,-0.979432,-0.146445
1708857850216945,3.34688,-0.737077,3.47516,0.414553,-0.936649,-0.147262
1708857850218364,3.68692,-0.931405,3.88445,0.42191,-0.92578,-0.152837
1708857850219776,4.12921,-1.48362,3.8353,0.458845,-0.890951,-0.153639
1708857850221187,3.87418,-1.37062,3.93506,0.452453,-0.903594,-0.148654
1708857850222626,3.12793,-0.708794,3.337,0.418486,-0.956577,-0.150407
1708857850224061,3.15271,-0.213042,3.43672,0.383071,-0.944775,-0.142599
1708857850225499,3.31693,0.007811,3.92622,0.366219,-0.959798,-0.147761
1708857850226937,4.33356,-1.62731,3.57814,0.464038,-0.869529,-0.15195
1708857850228355,3.38948,-1.9172,3.81502,0.496934,-0.925267,-0.148877
1708857850229798,2.5098,-1.07071,3.73685,0.426058,-0.98959,-0.153899
1708857850231236,2.27919,-0.808972,3.12336,0.416671,-0.972928,-0.145123
1708857850232656,1.61253,-0.707102,2.86705,0.411141,-1.0451,-0.144205
1708857850234083,2.2517,-0.377909,3.17793,0.386914,-0.966691,-0.143295
1708857850235534,1.9147,-1.1654,3.71718,0.434788,-1.02265,-0.152584
1708857850236962,2.26959,-2.02678,3.14336,0.490477,-0.978432,-0.15181
1708857850238378,2.10026,-1.10868,3.6585,0.434322,-1.0087,-0.149535
1708857850239815,2.98687,-0.146209,3.30431,0.369764,-0.94873,-0.148051
1708857850241254,3.13146,-0.329549,3.34157,0.403259,-0.953952,-0.144057
1708857850242693,3.72873,-0.41162,3.3818,0.397221,-0.920448,-0.152476
1708857850244101,4.38452,-0.945394,3.57404,0.427969,-0.879488,-0.147753
1708857850245568,3.825,-1.14383,3.67875,0.437611,-0.913085,-0.149904
1708857850246999,3.49865,-0.645255,3.58648,0.409734,-0.936006,-0.152292
1708857850248441,3.49378,-0.591586,3.3124,0.413433,-0.929473,-0.147645
1708857850249875,3.6558,-0.043987,3.77591,0.374336,-0.936204,-0.145394
1708857850251298,4.51899,-0.487021,3.951,0.39088,-0.882245,-0.152533
1708857850252728,4.69859,-2.22571,2.94954,0.509254,-0.848787,-0.15118
1708857850254147,3.0103,-1.33358,3.7854,0.453457,-0.96451,-0.148791
1708857850255558,2.63938,-0.378713,3.18087,0.381286,-0.966325,-0.15368
1708857850257017,1.96609,-1.03025,2.65613,0.441042,-1.01011,-0.140089
1708857850258470,1.92062,-0.615313,3.24184,0.407456,-1.01715,-0.144243
1708857850259908,2.47322,-0.560624,3.05019,0.386792,-0.972514,-0.152006
1708857850261316,2.05572,-1.96993,3.44846,0.496606,-1.01139,-0.149826
1708857850262745,2.36396,-1.66574,2.96755,0.468469,-0.968315,-0.152024
1708857850264227,2.07567,-0.254996,3.19821,0.382286,-1.01584,-0.152097
1708857850265632,2.64626,-0.26024,3.08637,0.390207,-0.968178,-0.14231
1708857850267048,3.20348,-0.601295,3.19807,0.408863,-0.945742,-0.149097
1708857850268455,3.67674,-0.81089,3.71594,0.413016,-0.936275,-0.152579
1708857850269898,4.48162,-1.45297,3.68389,0.45781,-0.864498,-0.150215
1708857850271332,4.14151,-1.14594,3.56823,0.439766,-0.904457,-0.151165
1708857850272746,3.6445,-0.604399,3.22839,0.408424,-0.926518,-0.151289
1708857850274199,3.74535,-0.355275,3.39366,0.395916,-0.917279,-0.144402
1708857850275628,4.13215,-0.175349,3.83017,0.380448,-0.917666,-0.148121
1708857850277059,4.86545,-1.67725,3.52155,0.462679,-0.846367,-0.150859
1708857850278475,3.94472,-2.15287,3.57333,0.502509,-0.900679,-0.150767
1708857850279931,3.00768,-1.25454,3.55339,0.436316,-0.966463,-0.153434
1708857850281349,2.64848,-0.914688,2.99851,0.424102,-0.961539,-0.146553
1708857850282826,2.07165,-1.05415,2.5668,0.423196,-1.01712,-0.146039
1708857850284225,2.50491,-0.742422,3.0173,0.414941,-0.961748,-0.142978
1708857850285642,1.71066,-1.37589,3.21441,0.440166,-1.0328,-0.150921
1708857850287119,2.11208,-1.99932,3.05411,0.489039,-0.987615,-0.151313
1708857850288551,2.18825,-1.36595,3.27362,0.449755,-1.00486,-0.145244
1708857850289937,2.80743,-0.392734,3.11408,0.387264,-0.954541,-0.147469
1708857850291373,2.88932,-0.623323,3.21824,0.411489,-0.970267,-0.144104
1708857850292814,3.59003,-0.849421,3.03479,0.422678,-0.923136,-0.151413
1708857850294258,3.93442,-1.06151,3.32629,0.431787,-0.904064,-0.14953
1708857850295660,3.52868,-1.13976,3.36922,0.440006,-0.922658,-0.150313
1708857850297111,3.11788,-0.683674,3.266,0.412845,-0.956059,-0.151138
1708857850298555,3.0974,-0.605974,3.03609,0.412239,-0.95047,-0.146837
1708857850299980,3.37509,-0.109747,3.32775,0.372329,-0.955721,-0.146982
1708857850301395,4.48861,-0.780975,3.60862,0.408452,-0.877344,-0.15098
1708857850302840,4.74684,-2.31008,3.02257,0.517429,-0.846276,-0.1494
1708857850304282,3.15568,-1.4178,3.76289,0.453988,-0.9636,-0.153166
1708857850305704,3.10461,-0.722777,3.03739,0.403098,-0.940534,-0.149283
1708857850307124,2.42771,-1.06603,2.61373,0.434659,-0.989886,-0.144095
1708857850308564,2.39779,-0.771134,3.1502,0.416773,-0.990756,-0.143104
1708857850310000,2.62845,-0.838561,3.02712,0.410068,-0.956195,-0.150038
1708857850311460,1.99673,-1.92171,3.46806,0.488476,-1.0259,-0.151594
1708857850312859,2.40182,-1.59152,2.95465,0.465787,-0.960217,-0.149368
1708857850314294,2.22001,-0.28563,3.07482,0.381036,-1.01434,-0.152486
1708857850315723,2.89925,-0.245676,3.07644,0.398158,-0.94682,-0.142762
1708857850317161,2.99884,-0.378113,3.10204,0.392466,-0.967811,-0.151058
1708857850318586,3.75404,-0.774162,3.49946,0.413743,-0.922301,-0.153694
1708857850320020,4.36953,-1.30048,3.43074,0.461536,-0.867481,-0.14737
1708857850321461,3.68887,-0.760663,3.54023,0.412916,-0.935103,-0.152772
1708857850322900,3.62873,-0.568804,2.94839,0.409711,-0.924376,-0.150374
1708857850324309,3.51449,-0.206722,3.14061,0.39007,-0.932193,-0.146046
1708857850325750,4.12475,0.067068,3.67468,0.358695,-0.917205,-0.151204
1708857850327180,4.94203,-1.49793,3.17799,0.454328,-0.831863,-0.148817
1708857850328622,3.48842,-1.78502,3.30483,0.486209,-0.936827,-0.152404
1708857850330065,3.02706,-0.625785,3.20268,0.409037,-0.961999,-0.152628
1708857850331470,2.62711,-0.7703,2.69302,0.411739,-0.960869,-0.145159
1708857850332941,2.24439,-0.924681,2.67084,0.431812,-1.01729,-0.143034
1708857850334348,2.76911,-0.576916,2.79999,0.398237,-0.933397,-0.145089
1708857850335785,1.95853,-1.23213,3.14957,0.44022,-1.03699,-0.157188
1708857850337217,2.75876,-2.07895,2.85004,0.497701,-0.950411,-0.147591
1708857850338636,2.52736,-0.822235,3.10583,0.415514,-0.994004,-0.151615
1708857850340079,3.38894,-0.34359,3.06569,0.389898,-0.932278,-0.14615
1708857850341526,3.60817,-0.606662,2.98267,0.410413,-0.932826,-0.143921
1708857850342933,4.18162,-0.692961,3.10005,0.405906,-0.893844,-0.151658
1708857850344366,4.49864,-1.04883,3.18979,0.436845,-0.883224,-0.151601
1708857850345804,4.05198,-0.858793,3.35044,0.424823,-0.900866,-0.151303
1708857850347285,3.86786,-0.689888,3.15347,0.414336,-0.921387,-0.150604
1708857850348659,3.91536,-0.257795,3.18197,0.398355,-0.911493,-0.147507
1708857850350116,4.4715,-0.047552,3.66033,0.373995,-0.9051,-0.15129
1708857850351564,5.61833,-1.41383,3.25145,0.445376,-0.806348,-0.149945
1708857850352993,4.4461,-2.09258,3.21115,0.50489,-0.874191,-0.150609
1708857850354389,3.53789,-1.06813,3.19707,0.423667,-0.946312,-0.156926
1708857850355852,3.36778,-0.845346,2.79689,0.42455,-0.921653,-0.144066
1708857850357269,2.34355,-0.95187,2.4464,0.425795,-1.01827,-0.149194
1708857850358821,3.35109,-0.802795,2.8808,0.412556,-0.92126,-0.142122
1708857850360131,2.82724,-1.42164,3.00582,0.447475,-0.977267,-0.147087
1708857850361550,3.04759,-2.01553,2.75448,0.489223,-0.947282,-0.157313
1708857850363023,2.98063,-1.37463,2.86552,0.448244,-0.960402,-0.142886
1708857850364437,3.09333,-0.623875,2.693,0.399861,-0.954984,-0.150695
1708857850365847,3.5198,-0.549351,2.84709,0.409223,-0.930705,-0.142915
1708857850367278,3.76082,-0.666044,2.95862,0.403958,-0.933622,-0.153077
1708857850368720,4.72785,-1.37499,2.97517,0.456758,-0.858815,-0.149455
1708857850370153,4.40831,-1.26524,3.29721,0.449575,-0.888936,-0.149327
1708857850371567,4.19555,-0.679468,3.02987,0.407148,-0.906604,-0.153566
1708857850373040,4.38989,-0.739775,2.65277,0.421065,-0.878033,-0.141766
1708857850374447,4.08101,-0.111884,3.01062,0.373471,-0.935756,-0.146886
1708857850375896,5.3675,-0.473779,3.18378,0.394333,-0.830687,-0.151215
1708857850377303,5.24403,-2.17044,2.834,0.503207,-0.835148,-0.1484
1708857850378751,3.87429,-1.61809,3.1213,0.471807,-0.930625,-0.15358
1708857850380198,3.80965,-0.799698,2.74208,0.399585,-0.905564,-0.148519
1708857850381618,3.05902,-1.00719,2.45493,0.435561,-0.97025,-0.144946
1708857850383043,3.36718,-0.942979,2.70994,0.4335,-0.933777,-0.143593
1708857850384464,3.20227,-0.857393,2.80415,0.406376,-0.948274,-0.148636
1708857850385963,3.12029,-1.86592,3.09102,0.48594,-0.964167,-0.155961
1708857850387377,3.48498,-1.73059,2.72493,0.471368,-0.920497,-0.14553
1708857850388785,3.28944,-0.632034,3.03567,0.411004,-0.965782,-0.152024
1708857850390270,4.13346,-0.403725,2.59491,0.395532,-0.886864,-0.141426
1708857850391675,4.02412,-0.563568,2.84127,0.404376,-0.921186,-0.148458
1708857850393101,4.68049,-0.838761,2.84768,0.415513,-0.873443,-0.151424
1708857850394515,4.84786,-1.12648,3.01543,0.443529,-0.858563,-0.149792
1708857850395944,4.13956,-0.735644,3.06036,0.418451,-0.912054,-0.151006
1708857850397358,4.22234,-0.559168,2.58021,0.40276,-0.896161,-0.152417
1708857850398800,4.3083,-0.258,2.90121,0.386321,-0.912269,-0.148856
1708857850400217,5.34389,-0.269584,3.26894,0.390038,-0.846501,-0.150042
1708857850401682,5.75546,-1.26803,2.96231,0.4447,-0.802616,-0.14877
1708857850403118,4.66242,-1.77296,2.89262,0.482857,-0.876515,-0.154889
1708857850404558,3.97987,-1.04464,2.7112,0.426765,-0.910066,-0.153074
1708857850405944,3.35649,-0.608116,2.49057,0.408013,-0.936166,-0.147957
1708857850407379,2.98129,-0.821579,2.27526,0.420054,-0.979459,-0.145954
1708857850408838,3.48694,-0.811968,2.46073,0.413726,-0.914401,-0.142518
1708857850410293,2.80716,-1.13826,2.75185,0.43414,-0.989748,-0.156565
1708857850411683,3.50165,-1.79659,2.52879,0.481291,-0.919069,-0.150753
1708857850413110,3.24352,-0.929611,2.68695,0.427015,-0.961308,-0.149546
1708857850414582,3.88055,-0.419661,2.48107,0.390165,-0.902933,-0.147134
1708857850415991,3.63773,-0.392472,2.56174,0.397698,-0.939847,-0.148173
1708857850417465,4.22041,-0.448665,2.79921,0.401933,-0.901097,-0.153269
1708857850418858,4.81257,-1.05225,2.93853,0.433899,-0.862972,-0.149098
1708857850420287,4.56496,-1.01935,3.04016,0.432686,-0.891889,-0.154409
1708857850421717,4.81915,-0.592988,2.78475,0.409026,-0.862191,-0.149944
1708857850423175,4.3873,-0.489802,2.89259,0.410922,-0.899559,-0.147885
1708857850424574,4.81518,-0.09553,3.00091,0.372159,-0.885681,-0.152172
1708857850426016,5.86068,-0.835659,2.8849,0.417839,-0.800793,-0.148826
1708857850427451,5.07988,-1.85851,2.79637,0.48849,-0.855431,-0.151635
1708857850428870,4.17672,-1.21355,2.95929,0.43241,-0.903091,-0.155165
1708857850430311,3.86936,-1.08868,2.52842,0.433632,-0.91472,-0.150169
1708857850431742,3.22038,-1.13425,2.19796,0.438598,-0.954786,-0.143269
1708857850433178,3.46777,-0.565891,2.52603,0.402207,-0.931659,-0.147988
1708857850434592,3.21679,-1.25437,2.39321,0.434523,-0.950724,-0.149229
1708857850436026,3.02652,-1.8884,2.70422,0.488811,-0.956213,-0.155571
1708857850437507,3.20292,-1.18089,2.58297,0.433264,-0.958759,-0.149601
1708857850438935,3.68303,-0.82246,2.74456,0.418652,-0.928189,-0.151467
1708857850440356,4.12685,-0.765835,2.26737,0.420623,-0.893135,-0.141942
1708857850441769,4.01216,-0.468944,2.69309,0.393177,-0.93021,-0.154238
1708857850443202,4.91457,-0.84682,2.65708,0.416589,-0.851763,-0.14982
1708857850444638,4.86852,-1.27429,2.66655,0.452674,-0.867334,-0.151314
1708857850446049,4.47409,-0.772182,2.64483,0.417908,-0.8947,-0.151891
1708857850447485,4.51354,-0.624745,2.34673,0.405488,-0.880806,-0.149644
1708857850448928,4.62204,-0.491748,2.83698,0.39385,-0.908528,-0.146673
1708857850450410,5.94175,-0.767843,2.83439,0.411276,-0.807502,-0.150864
1708857850451785,5.98438,-1.79572,2.68576,0.482005,-0.797883,-0.146706
1708857850453210,4.91038,-1.67518,2.95594,0.467854,-0.872609,-0.154634
1708857850454651,4.24773,-1.17216,2.33031,0.428305,-0.890789,-0.151996
1708857850456088,3.51024,-1.13629,2.14778,0.444744,-0.942079,-0.150075
1708857850457530,3.50522,-0.855628,2.31292,0.414942,-0.941718,-0.141602
1708857850458970,3.44794,-0.799621,2.51475,0.415698,-0.927168,-0.147936
1708857850460376,3.19039,-1.84116,2.3626,0.477673,-0.96879,-0.153573
1708857850461831,3.52299,-1.71965,2.53819,0.476476,-0.922172,-0.148812
1708857850463258,3.6287,-0.6047,2.63764,0.400003,-0.94225,-0.149424
1708857850464693,4.18134,-0.774558,2.18479,0.418215,-0.887161,-0.145204
1708857850466132,3.8119,-0.574808,2.47332,0.414394,-0.936893,-0.148521
1708857850467558,4.58582,-0.371672,2.65834,0.387576,-0.881454,-0.151104
1708857850469021,4.94958,-1.03331,2.7157,0.435665,-0.863648,-0.150263
1708857850470403,4.94123,-1.23829,2.60055,0.449036,-0.860606,-0.148498
1708857850471868,4.67624,-0.531383,2.51259,0.403119,-0.882214,-0.149491
1708857850473287,4.55552,-0.140332,2.70529,0.381189,-0.89505,-0.149555
1708857850474711,5.52984,-0.485557,2.68311,0.399404,-0.839911,-0.151059
1708857850476136,5.98264,-1.22668,2.64771,0.444176,-0.801717,-0.149448
1708857850477578,5.36824,-1.43147,2.85296,0.453607,-0.84061,-0.155837
1708857850479031,4.6436,-1.36665,2.60771,0.448566,-0.878305,-0.151139
1708857850480446,3.94801,-1.2939,2.2341,0.446856,-0.920843,-0.151264
1708857850481894,3.74516,-0.651547,2.15117,0.406022,-0.924751,-0.143976
1708857850483329,3.69278,-0.66468,2.46879,0.410168,-0.929845,-0.146255
1708857850484770,3.61151,-1.35301,2.22231,0.448151,-0.930582,-0.151181
1708857850486198,3.52425,-1.57778,2.62409,0.4672,-0.93523,-0.151209
1708857850487642,3.70899,-0.844101,2.46529,0.418767,-0.941672,-0.150853
1708857850489029,4.40824,-0.664201,2.46142,0.410907,-0.880553,-0.145719
1708857850490464,4.29717,-0.486793,2.3368,0.409466,-0.903187,-0.143694
1708857850491905,4.76959,-0.346947,2.43191,0.386482,-0.883811,-0.154048
1708857850493322,5.41004,-0.613175,2.61415,0.409018,-0.827236,-0.148009
1708857850494758,4.83901,-1.0455,2.36534,0.445964,-0.873723,-0.152992
1708857850496184,4.57756,-0.51133,2.59763,0.405938,-0.890095,-0.149764
1708857850497634,4.71681,-0.22667,2.4301,0.389118,-0.873602,-0.145201
1708857850499081,4.98328,-0.358825,2.39299,0.389362,-0.892078,-0.149996
1708857850500506,6.45852,-0.867825,2.60279,0.418326,-0.767815,-0.145452
1708857850501932,6.00268,-1.54307,2.6552,0.46874,-0.811268,-0.149647
1708857850503370,4.93124,-1.42786,2.72681,0.45867,-0.871983,-0.153056
1708857850504779,4.33276,-1.02967,2.16196,0.423954,-0.892852,-0.146603
1708857850506210,3.85222,-1.11032,2.09453,0.439507,-0.923185,-0.146997
1708857850507656,3.76717,-0.702495,2.29581,0.410688,-0.93234,-0.145083
1708857850509094,3.9415,-1.05824,2.3167,0.422639,-0.90626,-0.14698
1708857850510557,3.68401,-1.91938,2.4448,0.491451,-0.941474,-0.15343
1708857850511988,3.95668,-1.22283,2.23455,0.436027,-0.906855,-0.148396
1708857850513385,3.9299,-0.525259,2.60613,0.405813,-0.924961,-0.148658
1708857850514825,4.43438,-0.793991,1.91469,0.417143,-0.88153,-0.146348
1708857850516253,4.32552,-0.349299,2.52544,0.394822,-0.907626,-0.147127
1708857850517686,4.96945,-0.498364,2.44908,0.39736,-0.86922,-0.153291
1708857850519107,5.41696,-1.24911,2.49664,0.452612,-0.832316,-0.148942
1708857850520547,4.81898,-0.96844,2.57926,0.429131,-0.873537,-0.149853
1708857850521988,4.64302,-0.541189,2.21515,0.403442,-0.88791,-0.150494
1708857850523420,4.94292,-0.274434,2.44488,0.39418,-0.875396,-0.145666
1708857850524860,5.88603,-0.872697,2.50745,0.414891,-0.824499,-0.152762
1708857850526286,6.31979,-1.35318,2.50371,0.451616,-0.782683,-0.1483
1708857850527728,5.303,-1.63779,2.78136,0.463971,-0.848271,-0.15578
1708857850529136,4.6737,-1.62497,2.1644,0.460959,-0.879082,-0.154951
1708857850530594,4.11345,-1.20432,2.22885,0.438244,-0.910549,-0.147121
1708857850532035,3.99439,-0.997928,1.95246,0.416647,-0.916824,-0.145805
1708857850533434,4.31832,-1.16724,2.24174,0.439932,-0.887822,-0.146708
1708857850534877,3.69404,-1.44102,2.22928,0.451164,-0.936927,-0.152356
1708857850536292,3.85615,-1.6971,2.39122,0.469429,-0.915084,-0.152527
1708857850537744,3.74226,-0.927577,2.28843,0.427814,-0.93672,-0.148388
1708857850539175,4.18,-0.658956,2.38716,0.411291,-0.903213,-0.146702
1708857850540611,4.7051,-0.728868,2.2777,0.416074,-0.879879,-0.146314
1708857850542020,5.16379,-0.595723,2.14395,0.402464,-0.858783,-0.153583
1708857850543455,5.38145,-0.715949,2.35312,0.419006,-0.839677,-0.152058
1708857850544893,4.97405,-0.863033,2.24521,0.428798,-0.861346,-0.152634
1708857850546363,4.66212,-0.783611,2.28792,0.416573,-0.887542,-0.150287
1708857850547776,4.69234,-0.242991,2.36788,0.389827,-0.879133,-0.146612
1708857850549202,5.3948,-0.344699,2.50452,0.389395,-0.868597,-0.15362
1708857850550630,6.74419,-1.56007,2.39919,0.465667,-0.751577,-0.146424
1708857850552059,5.85968,-1.53434,2.52513,0.456041,-0.833683,-0.154874
1708857850553486,5.5005,-1.29681,2.44992,0.444196,-0.828728,-0.152879
1708857850554951,4.48343,-1.50371,1.92257,0.464883,-0.89402,-0.146051
1708857850556366,3.83584,-0.789921,2.0231,0.411245,-0.92976,-0.149121
1708857850557822,3.89871,-0.662962,2.00436,0.403443,-0.919192,-0.144235
1708857850559250,3.8864,-1.41029,2.24748,0.458745,-0.91524,-0.149551
1708857850560667,4.05967,-1.54484,2.34399,0.460202,-0.9203,-0.151363
1708857850562086,4.38161,-0.890358,2.19515,0.414341,-0.889603,-0.147516
1708857850563524,4.37988,-0.74876,2.22144,0.427289,-0.906027,-0.152483
1708857850564974,4.74562,-0.478318,1.88236,0.397624,-0.867481,-0.141948
1708857850566378,4.58498,-0.153426,2.28205,0.376527,-0.90855,-0.152671
1708857850567822,5.70173,-0.664004,2.22149,0.418501,-0.811984,-0.1458
1708857850569274,5.39024,-0.806261,2.36592,0.422986,-0.851994,-0.150303
1708857850570695,5.24728,-0.790324,2.2634,0.417192,-0.85584,-0.152435
1708857850572107,5.20371,-0.553083,2.01329,0.41238,-0.847874,-0.145345
1708857850573545,5.08897,-0.066277,2.30998,0.373799,-0.890811,-0.150845
1708857850574982,6.50953,-0.773938,2.30507,0.417805,-0.772751,-0.145864
1708857850576439,6.14012,-1.35548,2.40264,0.452728,-0.808455,-0.147138
1708857850577882,5.60092,-1.30899,2.5136,0.450961,-0.832262,-0.156749
1708857850579272,5.07289,-1.38864,2.1586,0.447852,-0.861464,-0.148853
1708857850580707,4.43965,-1.31861,2.00373,0.450671,-0.897042,-0.150183
1708857850582152,4.39038,-0.744212,1.93256,0.412322,-0.896118,-0.144829
1708857850583568,4.14969,-0.922185,2.04611,0.416687,-0.905973,-0.147732
1708857850585029,3.89009,-1.55067,2.06074,0.464067,-0.933417,-0.154394
1708857850586443,4.39251,-1.20871,2.2489,0.445272,-0.886547,-0.147544
1708857850587894,4.23987,-0.586204,2.2645,0.407004,-0.915033,-0.151743
1708857850589319,5.05845,-0.687315,1.98212,0.416677,-0.853862,-0.14767
1708857850590756,5.02626,-0.456979,2.10879,0.399732,-0.877473,-0.14771
1708857850592219,5.68066,-0.340086,2.08703,0.392033,-0.828684,-0.154931
1708857850593608,6.0134,-0.833093,2.35535,0.427497,-0.811745,-0.148437
1708857850595051,5.56656,-0.978845,2.1496,0.432929,-0.830628,-0.152498
1708857850596481,5.02053,-0.737236,1.96414,0.413938,-0.876653,-0.150619
1708857850597914,5.15975,-0.261578,2.20426,0.386942,-0.862973,-0.146167
1708857850599336,6.0951,-0.659525,2.39166,0.41122,-0.826122,-0.152037
1708857850600752,6.9232,-1.54424,2.14717,0.46601,-0.746901,-0.146165
