t,fx,fy,fz,tx,ty,tz
1709144271946647,-7.0957,2.44212,3.61606,0.132811,-1.92296,-0.106215
1709144271948067,-7.31543,3.23155,3.4131,0.064434,-1.90442,-0.106675
1709144271949510,-8.67929,2.09104,4.05114,0.148491,-2.01584,-0.114545
1709144271950897,-8.57389,1.57589,3.39649,0.18693,-1.9876,-0.105461
1709144271952327,-8.67336,2.98039,4.28865,0.07714,-2.01809,-0.115164
1709144271953794,-7.35824,2.38265,4.18393,0.130144,-1.94392,-0.105001
1709144271955236,-6.50192,1.87321,3.91997,0.154192,-1.87515,-0.106416
1709144271956652,-7.02841,2.07961,4.09377,0.136555,-1.93177,-0.11388
1709144271958053,-7.02251,1.78669,3.84526,0.164427,-1.88389,-0.104764
1709144271959488,-8.66896,2.36073,3.87866,0.12265,-2.00441,-0.107812
1709144271960930,-9.11887,2.44184,3.48558,0.12045,-2.02922,-0.113448
1709144271962373,-8.58903,2.6347,4.19237,0.110283,-2.01081,-0.10417
1709144271963782,-7.32128,2.56208,5.01414,0.103998,-1.95027,-0.105127
1709144271965218,-5.83019,1.25202,4.59008,0.177777,-1.85142,-0.10754
1709144271966658,-6.11658,0.525999,4.19881,0.236269,-1.8491,-0.10658
1709144271968092,-7.99659,1.86215,4.00652,0.144965,-1.95779,-0.108418
1709144271969508,-9.39513,2.57319,3.62326,0.098439,-2.02169,-0.109971
1709144271970980,-10.1688,1.97196,3.53976,0.15725,-2.09401,-0.10765
1709144271972417,-9.25661,2.23473,4.41243,0.124691,-2.02029,-0.101014
1709144271973822,-9.00993,1.25185,4.90859,0.172223,-2.03436,-0.109622
1709144271975295,-8.14881,-0.166637,4.44392,0.267379,-1.97131,-0.111642
1709144271976712,-8.42965,0.688553,4.38333,0.212043,-1.98536,-0.112404
1709144271978146,-8.99344,2.0076,4.05333,0.141776,-2.0162,-0.103976
1709144271979615,-9.52139,2.45067,4.23765,0.109387,-2.05979,-0.106053
1709144271980997,-9.04389,1.75184,4.21249,0.155756,-2.03655,-0.103649
1709144271982438,-8.35862,1.04101,4.72222,0.181287,-2.00375,-0.10515
1709144271983875,-7.78906,0.436629,5.19326,0.225426,-1.97803,-0.110183
1709144271985311,-7.40528,0.520195,4.33839,0.220238,-1.93921,-0.107462
1709144271986722,-8.4786,1.22828,3.86318,0.182928,-2.01799,-0.105697
1709144271988175,-8.70876,2.42906,3.45965,0.106536,-2.0139,-0.101602
1709144271989606,-8.98554,2.50758,4.03641,0.098521,-2.05411,-0.104354
1709144271991037,-8.577,0.381804,3.67576,0.238639,-2.00159,-0.09943
1709144271992456,-9.52376,0.758414,4.73925,0.203095,-2.08797,-0.111998
1709144271993862,-8.93079,1.13793,4.38873,0.176621,-2.04929,-0.10801
1709144271995300,-8.56349,0.889279,3.33717,0.211024,-2.02263,-0.102383
1709144271996742,-8.75621,2.11551,3.25914,0.126587,-2.03238,-0.098748
1709144271998184,-9.25611,2.27909,2.94348,0.116868,-2.04153,-0.101491
1709144271999592,-10.561,1.41869,3.56139,0.178479,-2.15192,-0.103379
1709144272001031,-10.2041,1.27597,3.82773,0.171677,-2.12101,-0.094989
1709144272002470,-9.59847,1.65829,4.32529,0.146038,-2.11682,-0.095511
1709144272003928,-8.31655,1.54159,4.33806,0.16702,-2.0312,-0.091059
1709144272005369,-7.61245,1.94899,4.1056,0.135031,-2.01539,-0.094232
1709144272006791,-6.82764,2.00947,3.71286,0.121359,-1.95674,-0.093858
1709144272008249,-7.09658,1.57372,3.43036,0.173906,-1.94697,-0.079668
1709144272009657,-8.82128,2.73332,3.94178,0.082797,-2.09441,-0.095715
1709144272011082,-8.48291,2.31938,3.92358,0.113858,-2.04616,-0.084931
1709144272012528,-8.43346,2.1812,4.14909,0.124091,-2.07911,-0.080636
1709144272013962,-7.03415,2.56821,4.56121,0.096661,-2.00919,-0.089884
1709144272015398,-5.71938,1.32321,3.76429,0.171858,-1.88272,-0.077006
1709144272016839,-7.52433,1.68785,3.53845,0.149971,-2.03667,-0.09114
1709144272018242,-7.96528,2.95597,3.16375,0.07929,-2.00548,-0.083025
1709144272019680,-9.48758,3.27744,3.08366,0.062692,-2.1402,-0.085613
1709144272021124,-8.88587,2.69713,3.46593,0.10399,-2.07832,-0.072002
1709144272022563,-9.24885,2.84477,3.71487,0.074173,-2.10763,-0.081173
1709144272023974,-9.23799,1.76358,3.99446,0.150317,-2.12818,-0.087975
1709144272025416,-8.66082,1.78416,3.67778,0.149476,-2.06875,-0.075825
1709144272026823,-9.12071,3.371,3.52014,0.037404,-2.12515,-0.082603
1709144272028283,-8.33113,3.15243,3.25815,0.073677,-2.05802,-0.06956
1709144272029729,-8.45174,3.31731,3.78229,0.053037,-2.08449,-0.073336
1709144272031117,-8.17616,3.01592,4.23776,0.06494,-2.0844,-0.075589
1709144272032583,-7.44857,1.96718,4.13724,0.127607,-2.0226,-0.073036
1709144272034024,-7.53107,2.37238,4.46158,0.108698,-2.06753,-0.078529
1709144272035458,-6.57156,2.99736,3.84584,0.072262,-1.97056,-0.071922
1709144272036887,-7.27364,3.17191,3.65117,0.053556,-2.03823,-0.077875
1709144272038312,-6.61786,2.89984,3.28415,0.084493,-1.98004,-0.073881
1709144272039745,-7.354,2.25205,3.54765,0.115822,-1.99995,-0.076098
1709144272041182,-8.84147,2.47303,3.95736,0.097145,-2.1387,-0.086532
1709144272042620,-7.62387,2.49013,3.85402,0.101067,-2.01238,-0.0784
1709144272044032,-7.70164,2.25848,3.90085,0.118242,-2.08335,-0.089932
1709144272045478,-5.93738,2.07163,3.7382,0.124843,-1.91141,-0.082124
1709144272046914,-7.26511,1.90863,3.31688,0.128001,-2.00511,-0.090062
1709144272048329,-8.39769,1.61291,2.72545,0.164678,-2.05601,-0.092169
1709144272049763,-9.8494,2.27404,2.76211,0.120133,-2.131,-0.089211
1709144272051210,-10.0531,2.96732,3.10219,0.080003,-2.17834,-0.091051
1709144272052650,-8.53716,2.29335,3.21885,0.12475,-2.05157,-0.08054
1709144272054059,-7.9426,1.68926,3.82457,0.141161,-2.0822,-0.100595
1709144272055493,-5.8615,1.21778,3.65404,0.173826,-1.89918,-0.09099
1709144272056905,-6.705,0.98948,2.92863,0.193952,-1.96476,-0.098135
1709144272058337,-7.69848,1.94193,2.26911,0.14796,-2.00189,-0.097626
1709144272059756,-8.85809,2.70276,2.42904,0.095209,-2.07649,-0.095992
1709144272061190,-8.84297,2.37851,2.82048,0.130971,-2.08213,-0.095323
1709144272062632,-7.39474,2.01314,3.6093,0.142249,-2.01298,-0.095341
1709144272064151,-5.55869,0.573499,3.86163,0.208566,-1.88866,-0.099638
1709144272065543,-5.9562,-0.5431,2.89713,0.309719,-1.87947,-0.102802
1709144272066960,-8.35357,1.29797,2.15485,0.178694,-2.03675,-0.117874
1709144272068391,-9.39185,2.46917,1.78294,0.124468,-2.06086,-0.101466
1709144272069835,-10.1898,1.99913,1.5644,0.154029,-2.13051,-0.107728
1709144272071268,-9.48242,1.83688,2.75894,0.162036,-2.07723,-0.103716
1709144272072684,-9.05209,0.797321,3.45451,0.201813,-2.06706,-0.113141
1709144272074096,-8.1731,-0.744965,3.06552,0.317469,-2.0167,-0.12415
1709144272075557,-8.07924,0.515907,2.68669,0.237398,-2.0013,-0.116407
1709144272076986,-8.28526,2.02737,2.37209,0.145609,-2.02024,-0.111908
1709144272078410,-8.33037,1.93595,1.91726,0.169142,-2.00334,-0.108901
1709144272079846,-8.64035,1.96829,2.52428,0.143008,-2.06422,-0.120229
1709144272081290,-7.35413,1.02743,3.25868,0.199699,-1.96271,-0.118268
1709144272082726,-6.84157,0.108266,3.66897,0.279323,-1.94662,-0.115573
1709144272084144,-6.82646,0.603872,3.31967,0.241827,-1.94373,-0.127329
1709144272085584,-7.15227,1.27306,2.48737,0.192569,-1.96189,-0.122462
1709144272086987,-7.45813,1.91418,2.32815,0.160417,-1.96428,-0.121606
1709144272088424,-7.4836,2.03476,2.31375,0.152661,-1.97498,-0.125124
1709144272089834,-7.67283,0.857836,2.75547,0.230571,-1.95977,-0.124806
1709144272091275,-8.83837,0.506613,3.06412,0.25844,-2.04939,-0.126621
1709144272092716,-9.01731,1.08489,3.07971,0.213262,-2.05701,-0.133669
1709144272094180,-8.55085,1.16568,2.78326,0.213333,-2.03822,-0.125818
1709144272095601,-7.55363,1.44358,2.53277,0.204662,-1.97103,-0.120912
1709144272097008,-7.53277,1.90899,2.01062,0.161692,-1.94922,-0.129547
1709144272098446,-8.7379,1.18263,2.33349,0.215897,-2.02566,-0.131445
1709144272099879,-9.61531,1.21073,2.42324,0.216191,-2.08194,-0.129026
1709144272101296,-9.46908,2.00863,2.96286,0.160984,-2.08018,-0.128071
1709144272102762,-8.58158,1.87629,3.1491,0.177345,-2.04494,-0.118606
1709144272104204,-7.5136,1.62729,3.48344,0.186067,-1.99526,-0.1287
1709144272105644,-6.1814,1.55864,3.35458,0.179795,-1.90167,-0.122569
1709144272107030,-6.30021,1.0442,2.93047,0.224544,-1.91712,-0.125784
1709144272108462,-6.86575,1.95791,2.83566,0.172297,-1.93511,-0.120807
1709144272109897,-7.7025,2.43519,2.9001,0.131486,-1.99782,-0.127387
1709144272111357,-7.55417,1.97522,3.13826,0.185668,-1.99769,-0.120079
1709144272112780,-6.44745,2.49288,4.15059,0.134586,-1.94588,-0.123297
1709144272114223,-4.91667,0.993982,3.80118,0.215729,-1.83893,-0.122823
1709144272115665,-5.69088,0.324136,3.0947,0.28412,-1.85952,-0.123389
1709144272117081,-7.69064,2.10444,2.67101,0.1457,-2.00539,-0.136149
1709144272118531,-8.00753,2.45242,2.4551,0.148762,-1.97613,-0.122381
1709144272119955,-8.86195,1.99831,2.53091,0.171187,-2.07269,-0.125991
1709144272121410,-7.85888,1.95423,3.02404,0.172357,-1.9788,-0.123087
1709144272122812,-8.00844,1.16315,3.41749,0.200974,-2.02716,-0.129369
1709144272124272,-7.42616,0.309926,2.98987,0.272082,-1.97047,-0.133008
1709144272125653,-7.8802,1.39217,2.71716,0.199909,-2.00062,-0.126865
1709144272127124,-8.06582,2.41581,2.5465,0.13787,-2.01231,-0.12795
1709144272128570,-7.8061,2.33748,2.47568,0.157026,-1.98821,-0.120523
1709144272129976,-7.78441,2.05155,2.98609,0.161995,-2.02159,-0.13306
1709144272131395,-6.5513,0.977923,3.20259,0.224366,-1.92834,-0.123766
1709144272132847,-6.53346,0.98726,3.50763,0.228685,-1.94141,-0.129356
1709144272134276,-6.60656,1.44884,3.27512,0.203734,-1.95351,-0.128078
1709144272135733,-6.40135,1.39137,2.31505,0.204339,-1.90671,-0.12115
1709144272137148,-7.27081,2.05342,2.69347,0.155544,-2.00483,-0.126859
1709144272138574,-6.31185,1.77636,2.62715,0.173438,-1.89494,-0.12887
1709144272140001,-7.20325,0.284328,2.90693,0.274757,-1.96793,-0.132091
1709144272141444,-7.8507,0.419306,3.44699,0.262859,-2.00541,-0.134393
1709144272142882,-7.84817,1.34491,3.07405,0.188984,-2.00095,-0.135362
1709144272144290,-7.84278,0.887539,2.59768,0.232502,-2.02226,-0.132725
1709144272145723,-6.89905,0.734836,2.46593,0.247328,-1.9269,-0.1233
1709144272147170,-7.79957,1.47488,2.66976,0.188656,-1.99538,-0.135141
1709144272148612,-8.49676,0.782188,2.75141,0.238318,-2.03592,-0.135893
1709144272150031,-8.68022,0.498303,2.7375,0.258699,-2.0362,-0.13467
1709144272151468,-8.78755,1.26659,3.02331,0.205462,-2.07465,-0.134223
1709144272152905,-7.88535,1.35491,3.20475,0.19889,-2.00745,-0.126779
1709144272154335,-7.36533,1.03767,3.01627,0.21038,-2.00687,-0.131279
1709144272155745,-6.59374,0.893606,2.68451,0.225086,-1.93206,-0.124988
1709144272157195,-7.00912,1.05366,2.76175,0.218159,-1.97508,-0.13148
1709144272158630,-7.27189,1.58619,2.65942,0.180029,-1.97562,-0.127562
1709144272160065,-8.03207,1.31255,2.8883,0.207377,-2.041,-0.123828
1709144272161506,-7.1958,1.65278,3.04578,0.163444,-2.00902,-0.122882
1709144272162928,-5.51976,1.59022,3.85672,0.165698,-1.91046,-0.128255
1709144272164351,-4.68282,0.054331,3.20815,0.271573,-1.8548,-0.123907
1709144272165794,-5.60442,0.348207,3.02196,0.254795,-1.88364,-0.127742
1709144272167233,-7.59811,1.30533,2.47544,0.193583,-2.00762,-0.134186
1709144272168640,-8.7836,1.80669,1.7253,0.17081,-2.0498,-0.129272
1709144272170089,-9.71712,2.21927,2.41905,0.157443,-2.12735,-0.128036
1709144272171525,-8.79214,1.61785,2.60951,0.183007,-2.05724,-0.126102
1709144272172965,-8.22288,1.34689,3.6765,0.194083,-2.06423,-0.135268
1709144272174380,-6.66704,0.599462,3.35477,0.229908,-1.95907,-0.127841
1709144272175822,-6.28171,0.818892,2.85619,0.230611,-1.93865,-0.127378
1709144272177256,-6.69285,2.05469,2.40931,0.150702,-1.94701,-0.127362
1709144272178694,-7.6601,2.57374,2.14091,0.125729,-2.00674,-0.125564
1709144272180104,-7.94247,2.28767,2.29573,0.146694,-2.02816,-0.129913
1709144272181547,-7.41329,1.99605,2.96898,0.163903,-2.00185,-0.122698
1709144272182987,-6.65021,2.09598,3.41314,0.142725,-1.96813,-0.132156
1709144272184423,-5.90478,1.4587,3.17055,0.188319,-1.93055,-0.130512
1709144272185862,-5.58918,1.60768,3.036,0.198224,-1.88199,-0.121295
1709144272187276,-6.16689,2.74547,3.17285,0.109563,-1.96169,-0.135866
1709144272188730,-5.35726,2.24281,2.31944,0.132545,-1.83924,-0.122138
1709144272190179,-7.24022,1.66358,2.49876,0.196102,-1.98832,-0.126002
1709144272191573,-7.46418,2.42527,2.79806,0.130775,-1.99393,-0.137847
1709144272193004,-7.21942,1.9619,3.43829,0.163038,-1.97022,-0.126457
1709144272194436,-6.72235,1.30137,2.85152,0.199634,-1.97461,-0.132844
1709144272195881,-5.38507,1.8802,2.8343,0.16769,-1.84266,-0.125236
1709144272197320,-6.87041,2.112,2.62006,0.149681,-1.95701,-0.13444
1709144272198733,-7.42577,1.8942,1.94485,0.170821,-1.95831,-0.134136
1709144272200166,-8.30687,2.7397,2.21277,0.114097,-2.02832,-0.134319
1709144272201606,-7.91191,2.62454,2.80483,0.12679,-2.01724,-0.130495
1709144272203048,-6.68033,2.26823,3.29508,0.14282,-1.93136,-0.127331
1709144272204470,-6.12472,1.78918,3.5011,0.162714,-1.93345,-0.134218
1709144272205897,-4.93487,1.41904,3.20418,0.188846,-1.83363,-0.129378
1709144272207331,-5.39807,1.81927,2.77883,0.170261,-1.85577,-0.132782
1709144272208808,-6.85564,2.31431,1.92769,0.134371,-1.93781,-0.130582
1709144272210233,-7.84919,2.76383,2.37885,0.120362,-1.99176,-0.132266
1709144272211650,-7.24408,2.88077,2.87638,0.091098,-1.99578,-0.128776
1709144272213088,-5.23512,1.82817,3.81553,0.16393,-1.85317,-0.1298
1709144272214525,-4.40997,0.755538,3.69545,0.232584,-1.81805,-0.127307
1709144272215942,-4.60355,0.903022,3.65259,0.215,-1.80196,-0.131945
1709144272217408,-6.70088,1.36736,2.35618,0.184851,-1.92765,-0.13792
1709144272218809,-7.69116,2.24258,1.82721,0.146777,-1.97087,-0.128735
1709144272220256,-8.46368,2.80531,2.55548,0.109892,-2.03434,-0.129365
1709144272221680,-7.45454,1.82182,2.85366,0.159794,-1.96062,-0.130772
1709144272223115,-6.82261,0.861996,3.82405,0.212646,-1.95563,-0.136011
1709144272224542,-5.83885,0.593682,3.69124,0.236147,-1.8787,-0.134554
1709144272225966,-5.90391,1.0278,3.51203,0.20711,-1.89221,-0.137598
1709144272227414,-6.23469,1.55434,2.66137,0.178354,-1.89395,-0.132326
1709144272228819,-7.11851,2.36817,2.51268,0.129545,-1.95738,-0.132241
1709144272230276,-6.84903,2.48599,2.97611,0.122067,-1.94304,-0.134241
1709144272231695,-5.99741,1.23846,3.27173,0.195231,-1.90168,-0.134168
1709144272233120,-5.46774,0.844322,3.97665,0.218001,-1.88152,-0.142009
1709144272234558,-4.82328,0.868861,3.8817,0.211216,-1.84072,-0.133929
1709144272235985,-4.86654,0.866261,3.52406,0.225045,-1.82018,-0.130137
1709144272237452,-5.91652,1.71094,2.67055,0.162414,-1.91469,-0.143086
1709144272238867,-5.41938,1.51622,2.62701,0.165715,-1.84262,-0.132176
1709144272240321,-6.55529,1.04734,2.93351,0.213469,-1.92108,-0.132984
1709144272241739,-6.76147,1.09708,3.58795,0.201467,-1.94607,-0.142721
1709144272243178,-6.44308,0.827638,3.52957,0.213155,-1.91663,-0.140848
1709144272244611,-6.365,0.687121,3.20903,0.23355,-1.92811,-0.14042
1709144272246052,-5.59783,1.291,3.20539,0.200768,-1.858,-0.13437
1709144272247465,-6.37858,1.29191,2.67617,0.192761,-1.90001,-0.141059
1709144272248904,-7.15768,1.07785,2.65234,0.21199,-1.95808,-0.141493
1709144272250348,-7.29426,1.92802,2.78021,0.149587,-1.95486,-0.140859
1709144272251761,-6.64436,1.57306,3.67802,0.181323,-1.95136,-0.139089
1709144272253204,-5.1949,1.07018,3.46719,0.20946,-1.84304,-0.136831
1709144272254640,-5.04269,1.38814,4.03071,0.191628,-1.87098,-0.138838
1709144272256065,-3.76874,1.18761,3.43352,0.195406,-1.76712,-0.141652
1709144272257518,-4.24944,1.16103,3.19961,0.21138,-1.79918,-0.136699
1709144272258925,-5.18009,2.05707,2.95134,0.149289,-1.8571,-0.139553
1709144272260361,-5.10792,2.07452,3.07309,0.155806,-1.84701,-0.134774
1709144272261804,-4.81374,1.84397,3.59745,0.15998,-1.86048,-0.136164
1709144272263245,-3.21254,1.39864,3.76638,0.183371,-1.75248,-0.137725
1709144272264652,-2.81801,0.582994,3.47133,0.239611,-1.70803,-0.133642
1709144272266065,-4.1223,0.934498,3.25963,0.221896,-1.78894,-0.138375
1709144272267505,-5.1537,1.91274,2.62358,0.165047,-1.83862,-0.141485
1709144272268931,-6.10815,2.18811,2.10933,0.145669,-1.88743,-0.132489
1709144272270366,-6.23527,2.06894,2.72659,0.16015,-1.91288,-0.136112
1709144272271795,-5.34553,2.03143,3.17502,0.156061,-1.83777,-0.133314
1709144272273248,-5.28196,1.19723,3.66256,0.201914,-1.87711,-0.143949
1709144272274716,-4.35195,1.00359,2.95226,0.219686,-1.77424,-0.134951
1709144272276158,-5.25844,2.12272,3.09285,0.146478,-1.85889,-0.136439
1709144272277546,-5.16336,2.41538,2.51429,0.125332,-1.8378,-0.136082
1709144272278980,-5.27871,2.55371,2.57183,0.125229,-1.8517,-0.124542
1709144272280429,-4.97354,2.5047,3.2031,0.12055,-1.84239,-0.132109
1709144272281869,-4.11238,1.91927,3.41826,0.158094,-1.79208,-0.127201
1709144272283255,-4.16818,1.8743,3.58574,0.148848,-1.80292,-0.131555
1709144272284744,-3.76197,1.8116,2.85014,0.162594,-1.76916,-0.124127
1709144272286125,-4.04808,2.53325,3.00197,0.107456,-1.79411,-0.126328
1709144272287548,-3.63013,2.3668,3.18644,0.122282,-1.77655,-0.125294
1709144272289006,-3.66144,1.79039,2.70257,0.163927,-1.73381,-0.114324
1709144272290474,-5.06174,2.0414,3.66427,0.13544,-1.87074,-0.129771
1709144272291889,-4.1894,1.79618,3.18391,0.149411,-1.77428,-0.119866
1709144272293354,-4.78531,1.93907,3.46423,0.146554,-1.85194,-0.12625
1709144272294767,-3.77847,2.09445,3.00977,0.129522,-1.76597,-0.118533
1709144272296169,-4.06276,1.92677,2.86864,0.139087,-1.76308,-0.119057
1709144272297582,-5.53788,1.95403,2.81714,0.145494,-1.88688,-0.126165
1709144272299053,-5.53962,2.37494,2.44643,0.115042,-1.83148,-0.116111
1709144272300460,-6.55464,2.52467,3.13087,0.103698,-1.95376,-0.124685
1709144272301918,-5.37913,2.36492,2.95186,0.116128,-1.8397,-0.109303
1709144272303343,-5.2024,2.71716,3.72204,0.085922,-1.87928,-0.123621
1709144272304806,-3.64922,1.97099,3.08739,0.126992,-1.76858,-0.117275
1709144272306169,-3.63063,1.7953,2.93563,0.142198,-1.74321,-0.113409
1709144272307604,-4.9997,2.52288,3.0814,0.093523,-1.85908,-0.124471
1709144272309034,-4.94784,2.40496,2.63808,0.101207,-1.81521,-0.105371
1709144272310503,-5.95709,2.72277,3.53676,0.083751,-1.9201,-0.115555
1709144272311948,-3.96747,2.58311,3.68728,0.086959,-1.79996,-0.113317
1709144272313410,-3.02673,1.55494,3.76309,0.142325,-1.71972,-0.11181
1709144272314798,-3.87964,1.18061,3.27838,0.168459,-1.79657,-0.117848
1709144272316205,-4.68769,2.11518,2.87546,0.1132,-1.79595,-0.114553
1709144272317620,-6.19522,2.44593,2.80164,0.097124,-1.91919,-0.117316
1709144272319092,-6.13878,2.51969,2.74063,0.095502,-1.88633,-0.105287
1709144272320527,-6.1853,2.89733,3.47586,0.067224,-1.91112,-0.112979
1709144272321940,-5.51408,1.82102,3.6812,0.125506,-1.86516,-0.114795
1709144272323352,-5.21332,1.40099,3.8931,0.160556,-1.85633,-0.115393
1709144272324814,-5.25284,2.27261,3.42113,0.091583,-1.8507,-0.112591
1709144272326230,-5.18319,2.51759,3.223,0.091553,-1.8505,-0.111807
1709144272327666,-5.41945,2.71013,2.91165,0.080298,-1.85127,-0.10535
1709144272329073,-5.99039,3.12125,3.2735,0.050486,-1.90789,-0.107165
1709144272330527,-4.98704,2.65439,3.67937,0.079578,-1.84109,-0.108516
1709144272331987,-4.45556,2.24564,3.73366,0.098346,-1.81088,-0.103403
1709144272333433,-4.69063,2.48171,3.80091,0.08547,-1.83733,-0.108752
1709144272334864,-4.46405,2.78184,3.34971,0.073297,-1.81371,-0.100689
1709144272336261,-4.32486,3.12084,3.4578,0.044617,-1.81659,-0.108665
1709144272337698,-3.83109,2.31117,3.39395,0.097976,-1.77443,-0.102066
1709144272339121,-4.39354,2.48002,3.5047,0.079914,-1.79656,-0.099519
1709144272340546,-5.09652,2.57971,3.97772,0.076255,-1.86474,-0.108949
1709144272341985,-4.72883,2.44731,3.45736,0.092539,-1.81839,-0.100089
1709144272343441,-4.95124,2.78382,3.82435,0.067291,-1.87238,-0.102984
1709144272344858,-3.58348,2.89372,3.41298,0.061295,-1.75005,-0.095238
1709144272346306,-3.89238,2.78271,3.46988,0.062152,-1.78123,-0.105841
1709144272347729,-4.65846,2.43277,3.1872,0.090009,-1.82098,-0.106941
1709144272349176,-5.31038,3.11658,3.22521,0.050335,-1.84775,-0.09824
1709144272350616,-5.43523,3.77329,3.78459,0.010112,-1.88837,-0.105135
1709144272352024,-4.21959,3.06048,3.32519,0.058497,-1.8,-0.092391
1709144272353466,-4.15046,3.22853,3.93751,0.040498,-1.81545,-0.097206
1709144272354908,-3.06936,3.24326,3.68691,0.031822,-1.74521,-0.097506
1709144272356320,-3.07371,2.75455,3.72025,0.072158,-1.73726,-0.097627
1709144272357756,-3.90372,2.82954,3.27593,0.057005,-1.78796,-0.098186
1709144272359210,-4.30986,3.4553,3.21339,0.025952,-1.80499,-0.090522
1709144272360634,-4.81876,1.92653,2.22182,-0.03805,-1.87348,-0.059899
1709144272362057,-2.19577,-2.35242,0.878426,0.312673,-1.67478,-0.071455
1709144272363521,-2.74649,1.66675,2.38966,0.216797,-1.73408,-0.1293
1709144272364949,-2.88403,10.2816,5.06403,-0.281994,-1.73556,-0.111844
1709144272366342,-5.244,11.6546,0.622654,-0.316056,-1.8538,-0.112239
1709144272367779,-6.00811,17.4173,-3.0535,-0.778712,-1.89475,-0.092968
1709144272369238,-5.48429,16.2304,-1.10889,-0.754557,-1.88748,-0.032399
1709144272370650,-5.21518,6.72569,1.12232,-0.143888,-1.88491,-0.02533
1709144272372093,-4.45653,1.89559,5.72693,0.016237,-1.81749,-0.035531
1709144272373491,-6.20889,-3.93589,7.89371,0.344066,-1.98587,-0.068193
1709144272374922,-6.13045,-4.53342,6.03474,0.434185,-1.94813,-0.058154
1709144272376384,-5.50469,1.25471,3.84024,0.071525,-1.91472,-0.064182
1709144272377799,-4.865,3.46387,0.07884,-0.007646,-1.87158,-0.0534
1709144272379272,-4.40372,6.83124,0.275665,-0.207389,-1.82872,-0.054593
1709144272380695,-4.01166,7.25628,1.38881,-0.302135,-1.85001,-0.066944
1709144272382111,-3.41532,-0.154096,3.11311,0.161469,-1.77016,-0.068533
1709144272383551,-4.78818,-3.76866,6.20516,0.339194,-1.89996,-0.057047
1709144272384981,-4.78627,-4.1162,6.76358,0.345809,-1.85578,-0.064124
1709144272386420,-5.41596,-5.49843,4.53708,0.440002,-1.95099,-0.073429
1709144272387857,-3.25876,-5.18269,3.00143,0.447041,-1.75535,-0.068597
1709144272389273,-3.56676,-1.55697,2.58569,0.261324,-1.8108,-0.091394
1709144272390726,-2.6122,1.33216,3.23807,0.130207,-1.72983,-0.105217
1709144272392154,-2.57026,3.16858,2.96298,0.074562,-1.72236,-0.101553
1709144272393588,-3.51728,7.6516,2.3207,-0.185136,-1.78168,-0.112633
1709144272395000,-3.9854,10.0568,1.5644,-0.349733,-1.80021,-0.110684
1709144272396432,-4.33768,8.15513,0.919991,-0.222077,-1.83239,-0.088268
1709144272397888,-4.53278,6.15138,1.09334,-0.168255,-1.81138,-0.078479
1709144272399315,-6.22594,2.31266,2.23441,0.025151,-1.94249,-0.073328
1709144272400734,-6.44772,-2.30015,4.09326,0.289078,-1.94793,-0.071328
1709144272402157,-6.41727,-4.8071,4.99337,0.401353,-1.96575,-0.079816
1709144272403589,-5.15623,-6.02543,4.96859,0.508111,-1.88908,-0.086338
1709144272405007,-3.92127,-3.6423,4.08057,0.389431,-1.81512,-0.095699
1709144272406468,-2.94938,-0.741091,2.22954,0.220615,-1.73359,-0.109293
1709144272407894,-3.37419,0.312796,0.50972,0.194685,-1.75432,-0.115056
1709144272409369,-4.22287,2.64724,1.04651,0.06235,-1.81045,-0.116626
1709144272410750,-3.48766,3.37071,2.45206,0.0062,-1.77688,-0.117508
1709144272412213,-2.2797,1.11951,3.72959,0.156741,-1.70457,-0.104086
1709144272413633,-1.71742,0.35154,4.23429,0.210813,-1.67025,-0.103718
1709144272415053,-1.78197,0.681443,4.26257,0.175667,-1.65945,-0.113076
1709144272416468,-3.45934,1.19118,2.89955,0.168594,-1.75557,-0.108281
1709144272417908,-4.62959,3.49484,2.0684,0.06737,-1.80921,-0.10968
1709144272419404,-5.10092,7.5087,2.00562,-0.164634,-1.83649,-0.10259
1709144272420806,-4.85432,9.19312,2.24615,-0.248947,-1.82395,-0.095379
1709144272422214,-4.26223,10.0838,2.24789,-0.303748,-1.80357,-0.095001
1709144272423639,-3.54052,10.4639,2.6798,-0.351594,-1.77568,-0.084053
1709144272425053,-2.77151,9.31692,2.15554,-0.3129,-1.71489,-0.076899
1709144272426487,-3.22457,7.46849,1.8828,-0.222925,-1.75532,-0.055283
1709144272427919,-4.10725,5.74607,2.39866,-0.151217,-1.79376,-0.043233
1709144272429402,-4.91832,3.18195,2.97575,-0.018221,-1.84835,-0.042875
1709144272430793,-5.21094,1.54302,3.90028,0.076172,-1.87769,-0.042159
1709144272432225,-4.67062,1.4038,4.49707,0.080612,-1.84097,-0.05146
1709144272433650,-3.85489,1.81462,3.90465,0.07882,-1.79586,-0.04878
1709144272435128,-3.45595,4.75394,3.15932,-0.08652,-1.77742,-0.05706
1709144272436541,-2.87813,7.20465,2.06178,-0.220402,-1.73499,-0.051546
1709144272437976,-2.88915,8.23147,1.33022,-0.263146,-1.71155,-0.041876
1709144272439424,-4.05342,9.80291,2.13026,-0.376887,-1.81299,-0.049179
1709144272440853,-3.88444,9.14611,2.53709,-0.336565,-1.76752,-0.037
1709144272442291,-4.85127,7.79189,3.51621,-0.250918,-1.86573,-0.025224
1709144272443711,-4.36859,7.83662,4.15836,-0.283338,-1.82312,-0.023989
