t,r11,r12,r13,r21,r22,r23,r31,r32,r33
1709144272271947,-3.50472e-06,-1,-2.89216e-06,0.889425,-1.79523e-06,-0.457081,0.457081,-4.1743e-06,0.889425
1709144272282219,-3.66181e-06,-1,-2.8476e-06,0.893009,-1.9885e-06,-0.450038,0.450038,-4.19089e-06,0.893009
1709144272291963,-2.65671e-06,-1,-2.80251e-06,0.896566,-1.14066e-06,-0.442909,0.442909,-3.68932e-06,0.896566
1709144272301773,-2.25141e-06,-1,-2.75813e-06,0.899992,-8.23969e-07,-0.435906,0.435906,-3.4637e-06,0.899992
1709144272312136,-2.74529e-06,-1,-2.71342e-06,0.903389,-1.31649e-06,-0.428821,0.428821,-3.62852e-06,0.903389
1709144272322116,-3.55117e-06,-1,-2.66846e-06,0.906722,-2.09455e-06,-0.421729,0.421729,-3.91718e-06,0.906722
1709144272331858,-3.55442e-06,-1,-2.62365e-06,0.909984,-2.14658e-06,-0.414644,0.414644,-3.86129e-06,0.909984
1709144272342104,-2.44337e-06,-1,-2.57832e-06,0.913214,-1.18071e-06,-0.407479,0.407479,-3.35018e-06,0.913214
1709144272351937,-2.08815e-06,-1,-2.53365e-06,0.916331,-8.9891e-07,-0.400422,0.400422,-3.1578e-06,0.916331
1709144272361917,-3.41084e-06,-1,-2.48837e-06,0.919435,-2.15752e-06,-0.393241,0.393241,-3.62918e-06,0.919435
1709144272372248,1.32121e-05,-1,-1.0165e-05,0.922458,1.61123e-05,-0.386097,0.386097,-4.27566e-06,0.922458
1709144272381855,-2.31376e-05,-1,1.39029e-06,0.925522,-2.19408e-05,-0.378693,0.378693,-7.47529e-06,0.925522
1709144272391930,-5.04076e-05,-1,1.24952e-05,0.928596,-5.14451e-05,-0.371093,0.371093,-7.10287e-06,0.928596
1709144272401970,-3.92257e-05,-1,8.60846e-06,0.931533,-3.96705e-05,-0.363657,0.363657,-6.24565e-06,0.931533
1709144272412080,-5.56435e-05,-1,1.55597e-05,0.934374,-5.75357e-05,-0.356295,0.356295,-5.2869e-06,0.934374
1709144272422210,-5.84253e-05,-1,1.5238e-05,0.937149,-6.00702e-05,-0.34893,0.34893,-6.10602e-06,0.937149
1709144272431755,-5.09292e-05,-1,1.15045e-05,0.939815,-5.17949e-05,-0.341683,0.341683,-6.58957e-06,0.939815
1709144272441887,-4.86574e-05,-1,1.12565e-05,0.942461,-4.96209e-05,-0.334315,0.334315,-5.65812e-06,0.942461
1709144272452002,-4.81209e-05,-1,1.10095e-05,0.945034,-4.90757e-05,-0.326973,0.326973,-5.32982e-06,0.945034
1709144272462008,-5.92751e-05,-1,1.39573e-05,0.947552,-6.0627e-05,-0.319603,0.319603,-5.7192e-06,0.947552
1709144272472163,-5.83873e-05,-1,1.36359e-05,0.950001,-5.97258e-05,-0.312247,0.312247,-5.27711e-06,0.950001
1709144272481738,-5.89576e-05,-1,1.33191e-05,0.952355,-6.02108e-05,-0.304993,0.304993,-5.29717e-06,0.952355
1709144272492185,-5.95278e-05,-1,1.29932e-05,0.95471,-6.06978e-05,-0.297539,0.297539,-5.30713e-06,0.95471
1709144272502167,-5.87766e-05,-1,1.26689e-05,0.956992,-5.99242e-05,-0.290115,0.290115,-4.928e-06,0.956992
1709144272512072,-5.8491e-05,-1,1.2341e-05,0.959236,-5.95943e-05,-0.282606,0.282606,-4.69197e-06,0.959236
1709144272522002,-4.97024e-05,-1,9.2652e-06,0.961394,-5.03331e-05,-0.275177,0.275177,-4.76944e-06,0.961394
1709144272531920,-5.02149e-05,-1,9.02086e-06,0.963445,-5.0796e-05,-0.267906,0.267906,-4.76178e-06,0.963445
1709144272542027,-4.94566e-05,-1,8.77013e-06,0.965486,-5.00339e-05,-0.260456,0.260456,-4.41383e-06,0.965486
1709144272551750,-4.94626e-05,-1,8.52247e-06,0.967442,-5.00091e-05,-0.253094,0.253094,-4.2737e-06,0.967442
1709144272562096,-5.91621e-05,-1,1.0723e-05,0.96939,-5.99839e-05,-0.245526,0.245526,-4.13111e-06,0.96939
1709144272571729,-5.89825e-05,-1,1.03863e-05,0.971312,-5.97603e-05,-0.23781,0.23781,-3.93834e-06,0.971312
1709144272581837,-5.9435e-05,-1,1.00509e-05,0.973164,-6.01528e-05,-0.230112,0.230112,-3.89546e-06,0.973164
1709144272592010,-5.93826e-05,-1,9.70924e-06,0.974982,-6.00551e-05,-0.222282,0.222282,-3.73331e-06,0.974982
1709144272602130,-4.97868e-05,-1,7.22574e-06,0.976716,-5.01778e-05,-0.214536,0.214536,-3.62354e-06,0.976716
1709144272611921,-4.99883e-05,-1,6.9585e-06,0.978426,-5.03475e-05,-0.206597,0.206597,-3.51907e-06,0.978426
1709144272622084,-5.03312e-05,-1,6.69176e-06,0.980067,-5.06574e-05,-0.198666,0.198666,-3.44075e-06,0.980067
1709144272631907,-5.08867e-05,-1,6.42968e-06,0.981614,-5.11784e-05,-0.190876,0.190876,-3.40157e-06,0.981614
1709144272641827,-5.14402e-05,-1,6.16478e-06,0.98311,-5.16996e-05,-0.183016,0.183016,-3.35375e-06,0.98311
1709144272651918,-4.99655e-05,-1,5.90572e-06,0.98451,-5.0227e-05,-0.175328,0.175328,-2.9461e-06,0.98451
1709144272661956,-5.08741e-05,-1,5.64276e-06,0.985867,-5.11004e-05,-0.167531,0.167531,-2.95995e-06,0.985867
1709144272671741,-5.08691e-05,-1,5.38313e-06,0.987144,-5.10756e-05,-0.159834,0.159834,-2.81669e-06,0.987144
1709144272682076,-5.13891e-05,-1,5.12542e-06,0.988352,-5.15706e-05,-0.152183,0.152183,-2.75485e-06,0.988352
1709144272692036,-5.14645e-05,-1,4.8632e-06,0.989519,-5.16273e-05,-0.1444,0.1444,-2.61921e-06,0.989519
1709144272701794,-5.13573e-05,-1,4.60517e-06,0.990608,-5.15046e-05,-0.136731,0.136731,-2.46023e-06,0.990608
1709144272712088,-5.20153e-05,-1,4.34469e-06,0.991644,-5.21412e-05,-0.129001,0.129001,-2.40164e-06,0.991644
1709144272722094,-5.12808e-05,-1,4.08756e-06,0.992607,-5.13978e-05,-0.121372,0.121372,-2.16671e-06,0.992607
1709144272732027,-4.15202e-05,-1,2.68977e-06,0.993525,-4.1557e-05,-0.113617,0.113617,-2.04505e-06,0.993525
1709144272741866,-3.86765e-05,-1,2.50347e-06,0.99439,-3.87243e-05,-0.105774,0.105774,-1.60154e-06,0.99439
1709144272751836,-2.26195e-05,-1,1.34077e-06,0.995179,-2.26419e-05,-0.0980768,0.0980768,-8.84138e-07,0.995179
1709144272761920,-2.07602e-05,-1,1.23247e-06,0.995928,-2.07867e-05,-0.0901559,0.0901559,-6.44204e-07,0.995928
1709144272772037,-1.97868e-05,-1,1.12392e-06,0.996614,-1.98122e-05,-0.0822185,0.0822185,-5.06725e-07,0.996614
1709144272782138,-1.97953e-05,-1,1.01563e-06,0.997236,-1.9816e-05,-0.074302,0.074302,-4.58009e-07,0.997236
1709144272791906,-1.96833e-05,-1,9.04763e-07,0.997807,-1.97e-05,-0.0661965,0.0661965,-4.00186e-07,0.997807
1709144272802016,-1.88272e-05,-1,7.95289e-07,0.998306,-1.88416e-05,-0.0581862,0.0581862,-3.01544e-07,0.998306
1709144272811849,-1.85337e-05,-1,6.85219e-07,0.998743,-1.85447e-05,-0.0501337,0.0501337,-2.44806e-07,0.998743
1709144272821900,-1.94136e-05,-1,5.74134e-07,0.999117,-1.94206e-05,-0.0420237,0.0420237,-2.42203e-07,0.999117
1709144272831967,-9.29161e-06,-1,1.24298e-07,0.999422,-9.29047e-06,-0.0339963,0.0339963,-1.91654e-07,0.999422
1709144272842022,-8.82525e-06,-1,9.48166e-08,0.999663,-8.82473e-06,-0.0259613,0.0259613,-1.34331e-07,0.999663
1709144272852266,1.41224e-06,-1,-1.15075e-07,0.999836,1.41409e-06,-0.0180975,0.0180975,-8.94986e-08,0.999836
1709144272861933,2.26379e-06,-1,-6.54769e-08,0.999947,2.26434e-06,-0.0102792,0.0102792,-4.22035e-08,0.999947
1709144272872210,2.32402e-06,-1,-1.58975e-08,0.999997,2.32405e-06,-0.00246641,0.00246641,-1.01654e-08,0.999997
1709144272882050,2.65953e-06,-1,3.31435e-08,0.999986,2.65966e-06,0.00527454,-0.00527454,1.91152e-08,0.999986
1709144272891798,1.39406e-05,-1,2.12692e-07,0.999915,1.39422e-05,0.0130254,-0.0130254,3.10925e-08,0.999915
1709144272902124,1.43699e-05,-1,3.37156e-07,0.999787,1.43738e-05,0.0206479,-0.0206479,4.03761e-08,0.999787
1709144272911879,1.44747e-05,-1,4.60982e-07,0.999601,1.4482e-05,0.0282307,-0.0282307,5.21675e-08,0.999601
1709144272921676,1.42791e-05,-1,5.85406e-07,0.999357,1.42909e-05,0.0358536,-0.0358536,7.30721e-08,0.999357
1709144272932119,1.41182e-05,-1,7.08861e-07,0.999057,1.41357e-05,0.0434164,-0.0434164,9.52305e-08,0.999057
1709144272942066,1.49393e-05,-1,8.3456e-07,0.998693,1.49624e-05,0.0511169,-0.0511169,6.98173e-08,0.998693
1709144272951787,1.49562e-05,-1,9.59747e-07,0.99827,1.49868e-05,0.0587885,-0.0587885,7.88342e-08,0.99827
1709144272961686,1.32227e-05,-1,1.08617e-06,0.997785,1.32656e-05,0.0665211,-0.0665211,2.04179e-07,0.997785
1709144272971705,1.86427e-05,-1,1.21242e-06,0.997234,1.86812e-05,0.0743193,-0.0743193,-1.76446e-07,0.997234
1709144272982145,1.6727e-05,-1,1.34136e-06,0.996615,1.67806e-05,0.0822052,-0.0822052,-3.82218e-08,0.996615
1709144272991880,1.62963e-05,-1,1.47058e-06,0.995931,1.63625e-05,0.0901241,-0.0901241,-4.08863e-09,0.995931
1709144273001949,1.66555e-05,-1,1.5996e-06,0.995184,1.67321e-05,0.0980277,-0.0980277,-4.08051e-08,0.995184
1709144273012223,1.78645e-05,-1,1.7308e-06,0.99436,1.79473e-05,0.106059,-0.106059,-1.73659e-07,0.99436
1709144273021801,1.7287e-05,-1,1.85991e-06,0.993486,1.73863e-05,0.113957,-0.113957,-1.22175e-07,0.993486
1709144273031844,1.62771e-05,-1,1.98916e-06,0.992548,1.63982e-05,0.121856,-0.121856,-9.12479e-09,0.992548
1709144273041946,1.61888e-05,-1,2.11797e-06,0.991548,1.63267e-05,0.12974,-0.12974,-2.64562e-10,0.991548
1709144273052336,1.7394e-05,-1,2.24472e-06,0.9905,1.75375e-05,0.137513,-0.137513,-1.68508e-07,0.9905
1709144273062233,1.77831e-05,-1,2.37333e-06,0.989376,1.79392e-05,0.145382,-0.145382,-2.37221e-07,0.989376
1709144273071900,2.71425e-05,-1,4.03318e-06,0.988195,2.744e-05,0.153204,-0.153204,-1.72784e-07,0.988195
1709144273082012,2.66427e-05,-1,4.23657e-06,0.986967,2.69772e-05,0.160925,-0.160925,-1.06121e-07,0.986967
1709144273092081,2.68124e-05,-1,4.44073e-06,0.985671,2.71773e-05,0.168678,-0.168678,-1.45565e-07,0.985671
1709144273102164,1.77727e-05,-1,2.87921e-06,0.984328,1.80019e-05,0.17635,-0.17635,-3.00131e-07,0.984328
1709144273111728,1.74017e-05,-1,3.00671e-06,0.982897,1.76578e-05,0.184155,-0.184155,-2.49322e-07,0.982897
1709144273121822,1.6994e-05,-1,3.13356e-06,0.98141,1.72795e-05,0.191924,-0.191924,-1.86249e-07,0.98141
1709144273131759,1.55429e-05,-1,3.25863e-06,0.979881,1.58806e-05,0.199583,-0.199583,9.09652e-08,0.979881
1709144273142012,1.6332e-05,-1,3.383e-06,0.978299,1.66785e-05,0.207198,-0.207198,-7.43744e-08,0.978299
1709144273152023,2.73065e-05,-1,5.65374e-06,0.97667,2.78836e-05,0.214747,-0.214747,-3.42142e-07,0.97667
1709144273161765,2.82561e-05,-1,5.85457e-06,0.974963,2.88505e-05,0.222369,-0.222369,-5.75293e-07,0.974963
1709144273171855,2.76349e-05,-1,6.05339e-06,0.973209,2.82863e-05,0.229921,-0.229921,-4.62636e-07,0.973209
1709144273181877,1.731e-05,-1,3.87684e-06,0.971403,1.77355e-05,0.237437,-0.237437,-3.44078e-07,0.971403
1709144273192041,1.62964e-05,-1,4.00094e-06,0.969513,1.678e-05,0.245039,-0.245039,-1.14297e-07,0.969513
1709144273202221,1.74993e-05,-1,4.12348e-06,0.967587,1.79734e-05,0.252538,-0.252538,-4.2941e-07,0.967587
1709144273211964,1.78978e-05,-1,4.24826e-06,0.965563,1.83867e-05,0.260169,-0.260169,-5.54495e-07,0.965563
1709144273222234,1.77316e-05,-1,4.37374e-06,0.963461,1.82552e-05,0.267849,-0.267849,-5.35458e-07,0.963461
1709144273232122,2.64118e-05,-1,7.2495e-06,0.961345,2.73869e-05,0.275348,-0.275348,-3.03153e-07,0.961345
1709144273242004,2.5671e-05,-1,7.44708e-06,0.959162,2.67291e-05,0.282856,-0.282856,-1.18244e-07,0.959162
1709144273252185,2.68466e-05,-1,7.64412e-06,0.956925,2.79095e-05,0.290337,-0.290337,-4.79699e-07,0.956925
1709144273262429,1.76825e-05,-1,4.8647e-06,0.954589,1.83289e-05,0.297927,-0.297927,-6.24324e-07,0.954589
1709144273272285,1.76673e-05,-1,4.98882e-06,0.952179,1.83467e-05,0.30554,-0.30554,-6.47813e-07,0.952179
1709144273281846,1.63328e-05,-1,5.11187e-06,0.949723,1.71122e-05,0.313091,-0.313091,-2.58807e-07,0.949723
1709144273292114,1.57764e-05,-1,5.23522e-06,0.947199,1.6622e-05,0.320647,-0.320647,-9.98546e-08,0.947199
1709144273302034,1.75804e-05,-1,5.35627e-06,0.944657,1.83646e-05,0.32806,-0.32806,-7.07578e-07,0.944657
1709144273312172,1.78854e-05,-1,5.47715e-06,0.942054,1.86864e-05,0.33546,-0.33546,-8.40066e-07,0.942054
1709144273322197,2.66614e-05,-1,9.02405e-06,0.939421,2.81394e-05,0.342767,-0.342767,-6.61245e-07,0.939421
1709144273331810,2.59685e-05,-1,9.21243e-06,0.936778,2.75504e-05,0.349925,-0.349925,-4.57051e-07,0.936778
1709144273341996,2.60883e-05,-1,9.40293e-06,0.934042,2.7726e-05,0.357163,-0.357163,-5.35052e-07,0.934042
1709144273352330,1.76259e-05,-1,5.94731e-06,0.93129,1.85813e-05,0.364279,-0.364279,-8.82057e-07,0.93129
1709144273361738,1.7879e-05,-1,6.06468e-06,0.928438,1.88525e-05,0.371487,-0.371487,-1.01111e-06,0.928438
1709144273372060,1.83939e-05,-1,6.18377e-06,0.925479,1.93655e-05,0.3788,-0.3788,-1.24465e-06,0.925479
1709144273382274,1.59832e-05,-1,6.30409e-06,0.922431,1.71778e-05,0.386162,-0.386162,-3.57017e-07,0.922431
1709144273391770,1.48048e-05,-1,6.42684e-06,0.919255,1.61394e-05,0.393663,-0.393663,7.98129e-08,0.919255
1709144273401999,1.66103e-05,-1,6.54663e-06,0.916068,1.78415e-05,0.401023,-0.401023,-6.63948e-07,0.916068
1709144273412134,1.6557e-05,-1,6.66725e-06,0.912807,1.78362e-05,0.408391,-0.408391,-6.75832e-07,0.912807
1709144273421845,1.58921e-05,-1,6.78645e-06,0.909513,1.7275e-05,0.415677,-0.415677,-4.33599e-07,0.909513
1709144273431938,1.41238e-05,-1,6.90453e-06,0.906176,1.57186e-05,0.422901,-0.422901,2.83723e-07,0.906176
1709144273441759,1.4691e-05,-1,7.02338e-06,0.902743,1.62835e-05,0.43018,-0.43018,2.05227e-08,0.902743
1709144273452160,1.71644e-05,-1,7.13814e-06,0.899354,1.85578e-05,0.437221,-0.437221,-1.08491e-06,0.899354
1709144273462016,1.62812e-05,-1,7.25287e-06,0.89591,1.78084e-05,0.444237,-0.444237,-7.34775e-07,0.89591
1709144273471866,1.565e-05,-1,7.36442e-06,0.892488,1.72894e-05,0.451071,-0.451071,-4.86613e-07,0.892488
1709144273481766,1.3916e-05,-1,7.47482e-06,0.88904,1.57941e-05,0.457829,-0.457829,2.74278e-07,0.88904
1709144273492102,1.47692e-05,-1,7.58568e-06,0.88551,1.66027e-05,0.464621,-0.464621,-1.44881e-07,0.88551
1709144273501948,1.67845e-05,-1,7.69475e-06,0.881968,1.843e-05,0.471308,-0.471308,-1.12416e-06,0.881968
1709144273511966,1.62459e-05,-1,7.80493e-06,0.878333,1.80004e-05,0.478049,-0.478049,-9.11001e-07,0.878333
1709144273522102,1.64007e-05,-1,7.91582e-06,0.874602,1.8182e-05,0.484841,-0.484841,-1.02853e-06,0.874602
1709144273531957,1.4745e-05,-1,8.02644e-06,0.870815,1.6786e-05,0.491611,-0.491611,-2.59254e-07,0.870815
1709144273542167,1.39504e-05,-1,8.13806e-06,0.866922,1.61502e-05,0.498444,-0.498444,1.01591e-07,0.866922
1709144273551840,1.4653e-05,-1,8.24879e-06,0.862987,1.68129e-05,0.505226,-0.505226,-2.84482e-07,0.862987
1709144273562086,1.56535e-05,-1,8.36084e-06,0.858938,1.77268e-05,0.51208,-0.51208,-8.34394e-07,0.858938
1709144273572188,1.54296e-05,-1,8.4742e-06,0.854763,1.75869e-05,0.519018,-0.519018,-7.64817e-07,0.854763
1709144273582014,1.38761e-05,-1,8.58412e-06,0.850634,1.63166e-05,0.525757,-0.525758,6.49563e-09,0.850634
1709144273591946,5.24722e-06,-1,3.36936e-06,0.846415,6.23559e-06,0.532524,-0.532524,5.76145e-08,0.846415
1709144273601673,5.96365e-06,-1,3.41145e-06,0.842199,6.86192e-06,0.539167,-0.539167,-3.42282e-07,0.842199
1709144273612182,6.16437e-06,-1,3.45325e-06,0.837944,7.05003e-06,0.545757,-0.545757,-4.70615e-07,0.837944
1709144273622135,5.84955e-06,-1,3.49454e-06,0.833647,6.80648e-06,0.552298,-0.552298,-3.17488e-07,0.833647
1709144273631917,4.7559e-06,-1,3.53488e-06,0.829366,5.91934e-06,0.558705,-0.558705,2.74564e-07,0.829366
1709144273641891,4.46382e-06,-1,3.57663e-06,0.824884,5.70401e-06,0.565302,-0.565302,4.26898e-07,0.824884
1709144273651945,6.36465e-06,-1,3.61802e-06,0.820362,7.29027e-06,0.571844,-0.571844,-6.71503e-07,0.820362
1709144273662013,5.73636e-06,-1,3.65948e-06,0.815756,6.7961e-06,0.578396,-0.578396,-3.32642e-07,0.815756
1709144273672111,5.31137e-06,-1,3.70071e-06,0.811093,6.47262e-06,0.584917,-0.584917,-1.05094e-07,0.811093
1709144273681811,-3.15417e-06,-1,-2.17181e-06,0.806472,-3.82788e-06,0.591272,-0.591272,1.13462e-07,0.806472
1709144273691977,-3.32844e-06,-1,-2.1953e-06,0.801745,-3.98062e-06,0.597667,-0.597667,2.29231e-07,0.801745
1709144273701638,-9.80741e-06,-1,-8.25765e-06,0.797035,-1.28039e-05,0.603933,-0.603933,-6.58617e-07,0.797035
1709144273711664,-1.07726e-05,-1,-8.34332e-06,0.792247,-1.36256e-05,0.610201,-0.610201,-3.65273e-08,0.792247
1709144273721905,-1.09346e-05,-1,-8.42794e-06,0.787443,-1.38053e-05,0.616388,-0.616388,1.03452e-07,0.787443
1709144273731811,-1.08569e-05,-1,-8.51118e-06,0.78264,-1.37951e-05,0.622474,-0.622474,9.69634e-08,0.78264
1709144273741913,-1.03586e-05,-1,-8.59482e-06,0.777736,-1.34589e-05,0.628591,-0.628591,-1.73188e-07,0.777736
1709144273752106,-1.42338e-05,-1,-1.50219e-05,0.772877,-2.05332e-05,0.634555,-0.634555,-2.57796e-06,0.772877
1709144273761784,-4.12441e-05,-1,-3.43761e-05,0.767983,-5.36916e-05,0.64047,-0.64047,1.53639e-08,0.767983
1709144273772016,-3.17268e-05,-1,-2.82326e-05,0.762957,-4.24571e-05,0.646449,-0.646449,-1.03044e-06,0.762957
1709144273781938,-2.88596e-05,-1,-2.19732e-05,0.757751,-3.62069e-05,0.652543,-0.652543,2.18192e-06,0.757751
1709144273791864,-2.43182e-05,-1,-2.21794e-05,0.752436,-3.29067e-05,0.658666,-0.658666,-6.70983e-07,0.752436
1709144273801686,-2.48953e-05,-1,-2.23811e-05,0.747152,-3.34762e-05,0.664653,-0.664653,-1.75303e-07,0.747152
1709144273811943,-3.87387e-05,-1,-3.59915e-05,0.741847,-5.2873e-05,0.670569,-0.670569,-7.23183e-07,0.741847
1709144273821712,-5.32998e-05,-1,-4.98372e-05,0.736475,-7.29671e-05,0.676464,-0.676464,-6.48451e-07,0.736475
1709144273831936,-5.40596e-05,-1,-5.02593e-05,0.731171,-7.38134e-05,0.682194,-0.682194,1.30913e-07,0.731171
1709144273842157,-5.33335e-05,-1,-5.06872e-05,0.72571,-7.35774e-05,0.688001,-0.688001,-9.06893e-08,0.72571
1709144273852221,-4.48126e-05,-1,-4.41643e-05,0.720352,-6.29136e-05,0.693609,-0.693609,-7.314e-07,0.720352
1709144273862175,-3.79896e-05,-1,-3.75276e-05,0.714938,-5.3399e-05,0.699188,-0.699188,-2.68023e-07,0.714938
1709144273871982,-3.06022e-05,-1,-3.07772e-05,0.709488,-4.34011e-05,0.704717,-0.704717,-2.70136e-07,0.709488
1709144273881675,-3.78878e-05,-1,-3.81127e-05,0.704112,-5.37406e-05,0.710089,-0.710089,6.81103e-08,0.704112
1709144273891823,-3.78402e-05,-1,-3.84071e-05,0.698536,-5.39159e-05,0.715574,-0.715574,2.4874e-07,0.698536
1709144273902099,-4.34655e-05,-1,-4.59053e-05,0.692984,-6.32165e-05,0.720953,-0.720953,-4.7508e-07,0.692984
1709144273911644,-4.2901e-05,-1,-4.62492e-05,0.687321,-6.30801e-05,0.726354,-0.726354,-6.26667e-07,0.687321
1709144273922102,-4.32995e-05,-1,-4.65953e-05,0.681531,-6.36079e-05,0.731789,-0.731789,-7.00504e-08,0.681531
1709144273931682,-4.33204e-05,-1,-4.69304e-05,0.675837,-6.38676e-05,0.737051,-0.737051,2.12024e-07,0.675837
1709144273941817,-2.2983e-05,-1,-2.49954e-05,0.670073,-3.39542e-05,0.742295,-0.742295,3.1141e-07,0.670073
1709144273952172,-8.96391e-06,-1,-1.02196e-05,0.664348,-1.35936e-05,0.747423,-0.747423,-8.95701e-08,0.664348
1709144273962044,-1.56801e-06,-1,-2.76421e-06,0.658509,-3.11282e-06,0.752573,-0.752573,-6.40215e-07,0.658509
1709144273971873,-1.22254e-06,-1,-2.78318e-06,0.652544,-2.90672e-06,0.757751,-0.757751,-8.89769e-07,0.652544
1709144273981981,-8.386e-06,-1,-1.043e-05,0.646618,-1.33787e-05,0.762814,-0.762814,-3.47288e-07,0.646618
1709144273992085,-8.49501e-06,-1,-1.04995e-05,0.640575,-1.35042e-05,0.767896,-0.767896,-2.02459e-07,0.640575
1709144274002144,-7.51355e-06,-1,-1.0568e-05,0.634531,-1.29355e-05,0.772898,-0.772898,-8.98508e-07,0.634531
1709144274011677,-1.14573e-06,-1,-2.85733e-06,0.628401,-2.94267e-06,0.777889,-0.777889,-9.04304e-07,0.628401
1709144274022034,-1.15901e-06,-1,-2.87563e-06,0.622188,-2.97236e-06,0.782868,-0.782868,-8.81837e-07,0.622188
1709144274031987,3.92169e-06,-1,4.98359e-06,0.616055,6.34157e-06,0.787703,-0.787703,-1.89644e-08,0.616055
1709144274041910,4.15725e-06,-1,5.01466e-06,0.609727,6.50946e-06,0.792612,-0.792612,-2.3751e-07,0.609727
1709144274051821,-1.28182e-06,-1,-2.92908e-06,0.603452,-3.10916e-06,0.797399,-0.797399,-7.45433e-07,0.603452
1709144274061839,-1.79743e-06,-1,-2.94684e-06,0.596995,-3.43715e-06,0.802245,-0.802245,-3.17266e-07,0.596995
1709144274072099,-8.50753e-07,-1,-2.96443e-06,0.590488,-2.89479e-06,0.807047,-0.807047,-1.06386e-06,0.590488
1709144274081754,-1.71402e-06,-1,-2.98147e-06,0.584114,-3.42116e-06,0.811672,-0.811672,-3.50297e-07,0.584114
1709144274092015,-1.86979e-06,-1,-2.99866e-06,0.577544,-3.52787e-06,0.81636,-0.81636,-2.05439e-07,0.577544
1709144274101640,-1.21093e-06,-1,-3.01535e-06,0.57108,-3.16683e-06,0.820895,-0.820895,-7.27959e-07,0.57108
1709144274111914,3.77564e-06,-1,5.22212e-06,0.564555,6.44187e-06,0.825395,-0.825395,-1.68215e-07,0.564555
1709144274121975,4.65695e-06,-1,5.25016e-06,0.558027,6.9554e-06,0.829822,-0.829822,-9.34705e-07,0.558027
1709144274132143,3.72985e-06,-1,5.2771e-06,0.55164,6.45907e-06,0.834082,-0.834082,-1.99947e-07,0.55164
1709144274142067,-1.97843e-06,-1,-3.07934e-06,0.545156,-3.66007e-06,0.838335,-0.838335,-2.01339e-08,0.545156
1709144274151744,-1.04399e-06,-1,-3.09467e-06,0.538704,-3.16965e-06,0.842495,-0.842495,-7.87557e-07,0.538704
1709144274162048,-1.45146e-06,-1,-3.10985e-06,0.53217,-3.40534e-06,0.846638,-0.846638,-4.26109e-07,0.53217
1709144274171901,4.4154e-06,-1,5.38281e-06,0.525509,6.89996e-06,0.850788,-0.850788,-9.27854e-07,0.525509
1709144274182041,4.01442e-06,-1,5.40813e-06,0.518957,6.70619e-06,0.8548,-0.8548,-6.24943e-07,0.518957
1709144274191836,2.73759e-06,-1,5.43365e-06,0.512259,6.06894e-06,0.858831,-0.858831,4.32312e-07,0.512259
1709144274201706,4.03781e-06,-1,5.4584e-06,0.50563,6.75087e-06,0.86275,-0.86275,-7.23688e-07,0.50563
1709144274211826,3.45601e-06,-1,5.48321e-06,0.498891,6.47628e-06,0.866665,-0.866665,-2.59678e-07,0.498891
1709144274221906,-6.92977e-07,-1,-3.19767e-06,0.492082,-3.12473e-06,0.870549,-0.870549,-9.70246e-07,0.492082
1709144274232209,3.38245e-06,-1,5.53161e-06,0.485362,6.47807e-06,0.874314,-0.874314,-2.72495e-07,0.485362
1709144274241783,2.65607e-06,-1,5.5554e-06,0.478523,6.14905e-06,0.878075,-0.878075,3.26163e-07,0.478523
1709144274252107,3.78749e-06,-1,5.57858e-06,0.471728,6.70554e-06,0.881744,-0.881744,-7.08022e-07,0.471728
1709144274261842,3.67207e-06,-1,5.60172e-06,0.464846,6.66667e-06,0.885392,-0.885392,-6.47286e-07,0.464846
1709144274272051,5.06552e-06,-1,5.62489e-06,0.457806,7.31985e-06,0.889052,-0.889052,-1.9284e-06,0.457806
1709144274281780,4.08641e-06,-1,5.64749e-06,0.450778,6.88322e-06,0.892636,-0.892636,-1.10191e-06,0.450778
1709144274292009,2.84234e-06,-1,5.67041e-06,0.443555,6.34282e-06,0.896247,-0.896247,-3.2303e-08,0.443555
1709144274302113,3.42001e-06,-1,5.69264e-06,0.436372,6.61444e-06,0.899766,-0.899766,-5.93096e-07,0.436372
1709144274312163,3.54223e-06,-1,5.71465e-06,0.429177,6.68183e-06,0.90322,-0.90322,-7.46812e-07,0.429177
1709144274321781,4.34719e-06,-1,5.73651e-06,0.421925,7.03508e-06,0.906631,-0.906631,-1.52092e-06,0.421925
1709144274331963,2.97176e-06,-1,5.75725e-06,0.414791,6.47128e-06,0.909917,-0.909917,-3.16005e-07,0.414791
1709144274341977,2.80525e-06,-1,5.7786e-06,0.407403,6.42017e-06,0.913249,-0.913249,-2.07674e-07,0.407403
1709144274351815,3.19163e-06,-1,5.79883e-06,0.400276,6.59155e-06,0.916395,-0.916395,-6.03666e-07,0.400276
1709144274362198,3.05079e-06,-1,5.81855e-06,0.393159,6.54943e-06,0.91947,-0.91947,-5.17491e-07,0.393159
1709144274371887,4.04916e-06,-1,5.83787e-06,0.386187,6.94871e-06,0.922421,-0.922421,-1.48052e-06,0.386187
1709144274382195,3.06096e-06,-1,5.85452e-06,0.379621,6.57827e-06,0.925142,-0.925142,-6.09318e-07,0.379621
1709144274391872,2.8268e-06,-1,5.87151e-06,0.372928,6.50213e-06,0.92786,-0.92786,-4.33226e-07,0.372928
1709144274402162,3.09681e-06,-1,5.88794e-06,0.366358,6.61311e-06,0.930474,-0.930474,-7.2441e-07,0.366358
